"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"270060 Barra de São Miguel";-;-;-;1;1;-;-;-;-;-;-;-;2
"270135 Campestre";-;-;-;-;-;-;-;-;-;1;-;-;1
"270200 Coité do Nóia";-;-;-;-;2;-;-;-;-;-;-;-;2
"270240 Delmiro Gouveia";-;-;2;1;1;-;4;-;1;-;-;-;9
"270250 Dois Riachos";-;1;-;-;-;-;-;-;-;-;-;-;1
"270290 Girau do Ponciano";-;-;-;-;-;-;-;-;-;1;1;-;2
"270300 Ibateguara";-;-;-;-;-;1;-;-;-;-;-;-;1
"270310 Igaci";1;-;-;-;-;-;-;-;-;-;-;-;1
"270320 Igreja Nova";-;-;-;-;-;1;-;-;-;1;-;-;2
"270330 Inhapi";1;-;-;1;-;-;-;-;-;-;-;-;2
"270350 Jacuípe";-;-;-;-;-;-;-;-;1;-;-;-;1
"270400 Junqueiro";-;1;1;-;-;-;-;-;-;1;-;-;3
"270420 Limoeiro de Anadia";2;-;1;1;1;-;-;-;-;-;-;-;5
"270430 Maceió";48;32;77;118;85;57;103;63;37;43;31;31;725
"270450 Maragogi";6;5;17;27;14;9;6;4;6;3;3;-;100
"270460 Maravilha";-;-;-;-;-;1;1;-;-;-;-;-;2
"270470 Marechal Deodoro";-;-;-;-;-;2;4;3;-;1;-;-;10
"270480 Maribondo";-;-;-;1;-;-;-;-;-;-;-;-;1
"270500 Mata Grande";-;-;1;-;-;-;-;-;1;1;-;-;3
"270550 Murici";-;-;-;-;-;1;1;7;2;2;-;-;13
"270610 Ouro Branco";-;-;-;-;2;1;-;-;-;-;-;-;3
"270630 Palmeira dos Índios";1;1;2;13;11;16;4;6;2;-;2;6;64
"270640 Pão de Açúcar";2;-;2;-;3;-;-;-;2;-;-;-;9
"270642 Pariconha";-;1;-;-;-;-;-;-;-;-;-;-;1
"270644 Paripueira";2;-;-;2;-;-;-;1;-;-;-;-;5
"270670 Penedo";1;2;-;-;-;1;-;-;-;-;-;-;4
"270680 Piaçabuçu";-;-;-;-;-;-;-;1;-;-;-;-;1
"270690 Pilar";4;5;6;3;1;-;-;1;-;-;-;-;20
"270720 Poço das Trincheiras";-;1;-;-;-;-;-;-;-;-;-;-;1
"270730 Porto Calvo";-;-;-;-;-;-;1;3;2;1;-;-;7
"270740 Porto de Pedras";-;-;1;-;-;-;-;-;-;-;-;1;2
"270760 Quebrangulo";-;-;1;1;-;-;-;-;-;-;-;-;2
"270770 Rio Largo";2;4;1;4;7;14;9;3;4;3;2;3;56
"270800 Santana do Ipanema";1;-;6;5;2;2;-;-;1;2;10;6;35
"270830 São José da Laje";-;-;-;-;-;-;2;1;-;-;-;-;3
"270850 São Luís do Quitunde";-;-;-;-;6;-;-;1;-;1;-;-;8
"270860 São Miguel dos Campos";1;1;-;-;1;1;-;-;-;-;1;-;5
"270870 São Miguel dos Milagres";-;1;-;-;-;-;-;-;-;-;-;-;1
"270880 São Sebastião";-;-;-;-;-;-;1;-;-;-;-;-;1
"270895 Senador Rui Palmeira";-;1;-;-;-;-;-;1;1;-;-;-;3
"270910 Taquarana";2;3;-;-;-;-;-;-;-;-;-;-;5
"270915 Teotônio Vilela";-;-;1;-;-;-;-;-;-;3;1;-;5
"270930 União dos Palmares";1;1;-;-;-;-;1;-;-;-;-;-;3
"270940 Viçosa";-;-;-;1;1;-;-;-;-;-;-;-;2
"280030 Aracaju";43;24;18;33;32;34;18;23;15;14;18;11;283
"280060 Barra dos Coqueiros";1;-;-;-;1;-;1;-;-;-;-;-;3
"280130 Capela";-;5;1;-;-;-;-;-;-;-;-;-;6
"280210 Estância";8;1;1;3;3;-;-;4;1;-;1;-;22
"280240 Gararu";-;-;-;-;-;-;-;-;1;-;-;-;1
"280270 Ilha das Flores";1;-;-;-;-;-;-;-;-;-;-;-;1
"280290 Itabaiana";-;-;-;1;1;-;-;-;-;-;-;-;2
"280300 Itabaianinha";5;-;-;2;4;-;-;-;-;-;1;-;12
"280320 Itaporanga d'Ajuda";1;-;2;-;-;1;-;-;1;-;3;1;9
"280340 Japoatã";-;-;1;-;-;-;-;-;1;-;-;-;2
"280350 Lagarto";1;-;-;1;-;-;-;-;1;1;-;-;4
"280360 Laranjeiras";-;1;-;-;-;-;-;-;-;1;-;-;2
"280390 Malhador";-;-;-;-;-;-;-;1;-;1;-;-;2
"280430 Muribeca";-;-;-;-;-;1;-;-;-;-;-;-;1
"280440 Neópolis";1;1;1;2;-;-;1;2;-;-;-;-;8
"280450 Nossa Senhora da Glória";2;2;-;-;-;-;2;1;16;6;2;-;31
"280470 Nossa Senhora de Lourdes";-;-;-;-;-;-;-;1;-;-;-;-;1
"280480 Nossa Senhora do Socorro";-;-;3;1;3;1;-;-;-;-;-;-;8
"280520 Pinhão";-;-;-;1;-;-;-;-;-;-;-;-;1
"280560 Porto da Folha";-;-;-;-;-;1;-;-;-;1;-;-;2
"280570 Propriá";18;2;58;29;36;18;2;-;15;15;15;-;208
"280650 Santa Rosa de Lima";1;-;-;-;-;-;-;-;-;-;-;-;1
"280710 Simão Dias";-;-;-;2;-;-;-;1;-;-;-;1;4
"280760 Umbaúba";-;-;-;1;-;-;-;5;-;1;1;-;8
"290010 Abaíra";-;-;-;-;-;-;-;-;-;-;-;2;2
"290035 Adustina";-;-;-;-;-;-;-;7;-;-;-;-;7
"290060 Aiquara";-;-;-;-;-;-;-;-;-;-;1;2;3
"290070 Alagoinhas";3;-;1;-;-;1;3;3;5;2;2;-;20
"290080 Alcobaça";-;-;-;-;-;5;-;1;-;-;1;-;7
"290100 Amargosa";-;-;1;-;1;-;-;-;-;-;-;2;4
"290115 América Dourada";-;-;3;1;1;1;-;-;-;1;-;-;7
"290130 Andaraí";-;-;-;-;-;-;-;-;1;-;-;-;1
"290135 Andorinha";-;-;2;2;-;-;-;1;-;-;-;-;5
"290140 Angical";-;-;-;-;-;-;-;-;1;1;-;-;2
"290150 Anguera";-;-;-;-;2;-;-;-;-;-;1;-;3
"290160 Antas";-;-;-;-;-;1;1;-;-;-;-;-;2
"290170 Antônio Cardoso";1;-;-;-;-;-;-;-;-;-;-;-;1
"290180 Antônio Gonçalves";-;-;2;-;-;-;-;-;-;-;-;-;2
"290195 Apuarema";-;-;-;-;1;-;-;-;-;-;1;-;2
"290200 Aracatu";-;1;1;-;-;-;-;-;-;-;-;-;2
"290210 Araci";1;-;-;1;5;-;-;-;1;-;-;-;8
"290225 Arataca";-;-;-;-;-;-;1;-;-;-;-;-;1
"290260 Baixa Grande";-;-;-;-;15;18;24;8;1;-;-;-;66
"290270 Barra";1;-;1;-;-;-;-;2;2;-;-;2;8
"290280 Barra da Estiva";-;-;-;-;-;-;-;-;-;1;-;-;1
"290290 Barra do Choça";1;-;-;1;-;-;-;-;-;1;2;-;5
"290310 Barra do Rocha";-;-;-;-;-;-;-;-;-;-;1;-;1
"290320 Barreiras";3;4;17;10;43;35;17;2;3;8;3;2;147
"290330 Barro Preto";11;3;2;1;1;-;-;-;-;-;-;-;18
"290327 Barrocas";-;-;-;-;-;-;-;-;-;-;1;-;1
"290340 Belmonte";2;2;1;-;2;-;1;10;-;7;18;3;46
"290350 Belo Campo";13;17;5;-;1;1;-;-;-;-;-;-;37
"290360 Biritinga";1;-;-;-;-;-;-;-;-;-;-;-;1
"290370 Boa Nova";1;1;-;-;-;-;-;-;-;-;-;-;2
"290380 Boa Vista do Tupim";-;-;1;-;-;-;4;-;-;-;-;-;5
"290390 Bom Jesus da Lapa";3;-;-;-;-;6;-;3;-;1;4;5;22
"290405 Bonito";-;-;1;-;1;-;-;-;-;-;-;-;2
"290410 Boquira";1;-;-;-;-;-;-;-;-;-;-;-;1
"290420 Botuporã";1;7;14;2;-;-;-;-;-;-;-;1;25
"290450 Brotas de Macaúbas";-;-;-;2;-;-;-;-;-;-;-;-;2
"290460 Brumado";-;-;1;-;-;-;-;-;-;-;-;-;1
"290470 Buerarema";10;1;3;1;-;1;-;-;-;-;3;-;19
"290475 Buritirama";-;-;-;2;18;16;6;-;-;-;-;-;42
"290480 Caatiba";-;1;-;1;-;4;-;-;-;-;-;-;6
"290500 Caculé";-;1;-;-;1;-;-;-;-;-;-;-;2
"290520 Caetité";1;-;1;4;-;-;1;-;-;-;-;-;7
"290540 Cairu";-;-;1;-;-;-;-;-;-;-;-;-;1
"290550 Caldeirão Grande";-;-;-;-;-;1;-;-;-;-;-;-;1
"290560 Camacan";1;-;1;4;1;-;-;-;-;-;-;-;7
"290570 Camaçari";1;-;1;3;2;2;7;4;1;-;2;1;24
"290580 Camamu";1;-;1;-;2;-;-;-;-;-;-;-;4
"290600 Campo Formoso";12;8;16;1;4;-;-;2;-;3;2;-;48
"290610 Canápolis";-;-;-;-;3;1;1;-;-;-;1;-;6
"290620 Canarana";-;-;1;-;-;-;-;-;1;-;-;-;2
"290630 Canavieiras";3;7;1;-;2;4;2;8;9;2;-;-;38
"290640 Candeal";-;-;1;1;-;-;-;-;1;1;1;-;5
"290670 Cândido Sales";178;75;29;30;35;8;2;1;-;-;-;-;358
"290680 Cansanção";-;-;1;-;-;-;-;-;-;-;-;-;1
"290687 Capim Grosso";1;-;-;-;2;1;-;-;-;1;-;-;5
"290690 Caravelas";2;-;1;2;1;-;-;-;-;-;-;-;6
"290720 Casa Nova";-;-;-;-;-;1;-;1;-;-;-;-;2
"290730 Castro Alves";-;-;1;1;1;-;-;-;-;-;-;-;3
"290740 Catolândia";-;-;-;-;2;-;-;-;-;-;-;-;2
"290750 Catu";-;-;-;-;-;1;-;-;-;-;-;-;1
"290755 Caturama";-;-;-;-;-;-;1;-;1;-;-;-;2
"290770 Chorrochó";-;-;-;2;-;-;-;-;-;-;-;-;2
"290800 Coaraci";2;-;4;23;21;10;6;4;-;1;-;-;71
"290820 Conceição da Feira";-;-;-;-;-;-;-;1;-;-;-;-;1
"290840 Conceição do Coité";-;1;-;-;-;-;-;-;-;-;-;-;1
"290860 Conde";1;-;-;-;-;-;-;-;-;-;-;-;1
"290870 Condeúba";-;-;-;-;-;-;-;-;-;1;-;-;1
"290880 Contendas do Sincorá";-;-;1;-;-;-;-;-;-;-;-;-;1
"290900 Cordeiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"290930 Correntina";1;1;7;2;1;-;-;-;-;-;1;-;13
"290940 Cotegipe";-;-;-;-;-;-;-;-;3;-;-;-;3
"290970 Cristópolis";-;-;-;-;2;1;-;-;-;-;-;-;3
"290990 Curaçá";1;-;-;-;-;-;-;-;-;-;-;-;1
"291000 Dário Meira";-;-;-;1;-;-;-;-;-;-;-;-;1
"291005 Dias d'Ávila";13;7;4;3;4;2;11;6;2;1;1;1;55
"291040 Encruzilhada";1;1;-;-;-;-;1;-;-;-;-;-;3
"290050 Érico Cardoso";-;1;-;-;-;-;-;-;-;-;-;-;1
"291060 Esplanada";-;-;-;-;-;-;-;-;1;-;-;-;1
"291070 Euclides da Cunha";-;-;1;-;-;-;-;1;-;-;-;-;2
"291072 Eunápolis";207;58;66;67;56;32;23;14;2;-;1;4;530
"291080 Feira de Santana";18;11;10;8;14;8;7;20;28;17;9;19;169
"291085 Filadélfia";-;-;-;-;-;-;1;-;-;-;-;-;1
"291090 Firmino Alves";3;2;2;-;-;1;-;-;-;1;1;-;10
"291100 Floresta Azul";1;-;-;-;-;-;-;-;-;-;-;-;1
"291125 Gavião";-;-;-;-;4;-;-;-;-;1;-;-;5
"291140 Glória";-;-;-;-;1;2;2;2;1;-;-;-;8
"291150 Gongogi";11;21;28;2;-;-;-;-;-;-;-;-;62
"291160 Governador Mangabeira";-;-;-;-;-;-;-;-;-;-;-;1;1
"291170 Guanambi";1;-;2;-;-;-;-;-;-;-;-;1;4
"291180 Guaratinga";3;-;-;-;8;-;-;-;-;-;-;-;11
"291190 Iaçu";-;-;-;1;-;1;-;1;-;-;1;-;4
"291200 Ibiassucê";-;-;-;1;-;-;-;-;-;-;1;-;2
"291210 Ibicaraí";51;16;25;-;-;18;12;12;6;7;4;4;155
"291230 Ibicuí";12;5;-;-;-;2;-;-;2;-;2;1;24
"291240 Ibipeba";-;-;-;1;-;-;-;-;-;-;-;-;1
"291250 Ibipitanga";-;-;-;-;-;-;-;-;-;-;-;1;1
"291270 Ibirapitanga";-;-;-;1;-;1;-;-;-;-;-;-;2
"291280 Ibirapuã";168;310;39;4;-;-;-;-;-;-;-;-;521
"291290 Ibirataia";4;1;6;7;3;2;3;-;1;1;-;1;29
"291320 Ibotirama";1;3;3;-;-;-;-;-;-;-;-;2;9
"291330 Ichu";-;-;-;1;-;-;-;1;-;-;-;-;2
"291340 Igaporã";-;-;-;-;1;1;-;-;-;-;-;-;2
"291360 Ilhéus";28;12;37;18;18;9;5;9;4;7;5;1;153
"291370 Inhambupe";-;-;-;-;-;-;-;-;1;-;-;-;1
"291380 Ipecaetá";1;-;-;-;-;-;-;12;2;-;-;-;15
"291390 Ipiaú";7;7;9;14;5;-;-;1;-;-;-;-;43
"291400 Ipirá";-;1;-;-;-;-;-;-;-;1;-;3;5
"291410 Ipupiara";1;-;-;-;2;-;-;-;-;-;1;-;4
"291440 Iraquara";4;1;2;2;1;-;-;-;-;-;1;-;11
"291460 Irecê";2;2;22;2;8;5;4;2;2;-;1;1;51
"291465 Itabela";32;1;1;1;-;-;-;-;-;-;-;-;35
"291470 Itaberaba";12;15;11;8;27;10;6;1;-;1;-;-;91
"291480 Itabuna";183;106;105;42;46;22;12;12;20;27;18;9;602
"291490 Itacaré";15;5;11;14;11;7;3;1;-;3;3;6;79
"291500 Itaeté";-;-;-;-;-;1;-;-;-;-;-;-;1
"291510 Itagi";-;-;1;-;-;-;-;-;-;-;-;-;1
"291530 Itagimirim";25;-;1;3;-;-;-;-;-;-;-;-;29
"291540 Itaju do Colônia";1;1;2;-;-;-;-;-;-;-;-;-;4
"291550 Itajuípe";-;1;2;3;-;-;2;1;2;-;-;1;12
"291560 Itamaraju";1;1;5;-;1;-;2;2;-;1;-;-;13
"291570 Itamari";-;-;-;-;-;-;-;-;-;2;-;-;2
"291580 Itambé";-;1;-;-;-;-;-;-;-;-;-;1;2
"291600 Itanhém";4;1;1;1;-;1;-;1;-;1;-;-;10
"291610 Itaparica";1;-;-;2;-;-;1;1;-;-;-;-;5
"291630 Itapebi";-;1;-;44;30;8;4;-;2;6;1;6;102
"291640 Itapetinga";1;7;2;-;4;1;-;-;-;-;1;-;16
"291650 Itapicuru";-;-;1;-;1;-;-;-;-;-;-;-;2
"291660 Itapitanga";-;-;3;-;-;-;-;-;-;-;-;-;3
"291680 Itarantim";-;2;10;-;-;-;-;-;-;-;-;-;12
"291700 Itiúba";-;1;-;5;4;-;-;-;-;-;-;-;10
"291710 Itororó";2;1;1;1;-;-;-;-;-;-;-;-;5
"291720 Ituaçu";10;1;1;-;-;-;-;-;-;-;-;-;12
"291730 Ituberá";-;1;1;-;-;-;-;-;-;-;-;-;2
"291735 Jaborandi";-;-;-;1;1;-;-;2;1;-;-;-;5
"291750 Jacobina";6;4;6;8;8;3;-;-;4;6;3;1;49
"291760 Jaguaquara";-;-;-;-;-;-;-;-;-;1;1;-;2
"291770 Jaguarari";-;1;1;-;-;-;-;-;-;-;-;-;2
"291800 Jequié";24;5;22;21;21;3;16;3;1;3;1;-;120
"291810 Jeremoabo";-;-;-;-;1;-;-;-;-;-;-;-;1
"291840 Juazeiro";7;2;7;6;2;1;4;8;1;4;1;-;43
"291855 Jussari";1;-;3;-;-;-;-;-;-;-;-;-;4
"291880 Laje";-;-;-;-;-;-;-;1;-;-;-;-;1
"291890 Lajedão";1;3;4;-;-;-;-;-;-;-;-;-;8
"291905 Lajedo do Tabocal";-;-;-;3;7;12;-;-;-;-;-;-;22
"291910 Lamarão";-;-;-;2;1;-;-;-;-;-;-;-;3
"291915 Lapão";-;-;-;-;-;-;-;-;-;-;1;-;1
"291920 Lauro de Freitas";1;1;1;1;2;1;-;-;-;-;2;-;9
"291955 Luís Eduardo Magalhães";-;-;1;2;-;1;2;-;-;-;-;-;6
"291960 Macajuba";2;-;-;-;-;-;-;-;-;-;-;-;2
"291980 Macaúbas";1;1;1;1;-;-;-;-;-;-;1;-;5
"291992 Madre de Deus";1;-;-;-;-;-;-;1;-;-;-;-;2
"292000 Maiquinique";2;-;1;-;-;2;-;-;-;-;-;-;5
"292010 Mairi";2;13;3;-;-;-;1;3;-;-;-;-;22
"292030 Malhada de Pedras";-;-;-;1;-;-;-;-;-;-;-;-;1
"292040 Manoel Vitorino";2;1;2;1;-;-;-;-;2;-;-;1;9
"292050 Maracás";1;-;2;1;-;-;-;-;-;-;-;-;4
"292080 Marcionílio Souza";1;-;-;-;1;-;-;-;-;-;-;-;2
"292110 Medeiros Neto";9;4;2;3;-;-;-;-;-;-;-;-;18
"292130 Milagres";-;-;-;-;-;-;-;-;-;-;1;-;1
"292145 Mirante";1;-;-;-;-;-;-;-;-;-;-;-;1
"292170 Morro do Chapéu";-;1;2;1;3;-;1;-;-;-;-;-;8
"292190 Mucugê";-;-;-;-;-;-;1;-;-;-;-;-;1
"292200 Mucuri";41;34;41;17;2;3;6;4;-;-;1;1;150
"292210 Mundo Novo";-;7;31;1;3;-;-;-;-;2;-;-;44
"292230 Muritiba";2;5;4;1;-;-;-;1;-;-;-;1;14
"292265 Nordestina";-;-;-;-;-;-;1;-;-;1;-;-;2
"292270 Nova Canaã";-;1;-;-;-;1;-;-;-;-;-;-;2
"292273 Nova Fátima";-;2;-;1;-;-;1;-;-;-;-;-;4
"292285 Nova Redenção";-;-;-;-;-;-;-;1;-;-;-;-;1
"292300 Nova Viçosa";299;27;6;10;22;12;1;2;2;1;-;-;382
"292303 Novo Horizonte";-;-;-;-;1;1;-;-;-;-;-;-;2
"292310 Olindina";-;-;-;1;-;-;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";-;1;1;-;2;-;-;-;-;-;-;-;4
"292335 Ourolândia";2;1;1;-;-;-;-;-;-;-;-;-;4
"292340 Palmas de Monte Alto";-;-;-;-;-;-;-;-;-;1;-;-;1
"292350 Palmeiras";-;1;-;1;-;-;-;-;-;-;-;-;2
"292360 Paramirim";-;-;2;-;-;-;-;-;-;1;-;-;3
"292370 Paratinga";-;-;-;2;-;-;-;1;-;-;1;-;4
"292390 Pau Brasil";1;2;10;-;-;1;-;-;-;-;-;-;14
"292400 Paulo Afonso";1;1;1;-;1;1;1;-;-;-;-;-;6
"292420 Pedro Alexandre";-;-;-;1;-;-;-;-;-;-;-;-;1
"292440 Pilão Arcado";-;-;-;1;1;2;-;-;-;-;-;-;4
"292460 Pindobaçu";-;-;2;1;2;-;-;2;1;-;1;-;9
"292465 Pintadas";-;1;-;-;-;-;-;-;-;-;-;-;1
"292480 Piritiba";-;-;-;-;-;-;-;-;1;-;-;-;1
"292510 Poções";-;-;1;-;-;-;-;-;-;-;-;-;1
"292520 Pojuca";-;-;1;2;-;1;-;1;-;-;-;-;5
"292530 Porto Seguro";13;5;5;6;17;12;2;2;1;-;-;2;65
"292550 Prado";-;-;12;3;1;1;-;3;-;-;-;-;20
"292560 Presidente Dutra";2;-;-;-;-;-;-;2;-;-;-;-;4
"292575 Presidente Tancredo Neves";-;-;1;-;-;-;-;-;-;-;-;-;1
"292590 Quijingue";-;-;-;-;-;-;-;-;-;-;1;-;1
"292593 Quixabeira";-;-;-;1;-;-;-;-;-;-;-;-;1
"292600 Remanso";2;3;3;1;1;1;2;7;9;2;1;-;32
"292610 Retirolândia";-;-;-;1;-;-;-;-;1;-;-;-;2
"292620 Riachão das Neves";2;7;4;-;2;2;1;-;-;-;-;-;18
"292630 Riachão do Jacuípe";-;5;2;4;8;5;9;2;1;1;1;-;38
"292640 Riacho de Santana";1;-;-;1;-;-;-;-;-;-;-;-;2
"292660 Ribeira do Pombal";-;-;-;-;1;-;-;11;5;4;2;8;31
"292680 Rio do Antônio";-;-;-;1;-;-;-;-;-;-;-;-;1
"292690 Rio do Pires";-;-;-;-;11;1;1;-;-;-;-;-;13
"292700 Rio Real";-;-;1;1;-;-;1;-;-;-;-;-;3
"292710 Rodelas";-;1;-;-;-;-;-;-;-;-;-;1;2
"292720 Ruy Barbosa";2;2;2;-;-;-;2;-;-;-;-;-;8
"292740 Salvador";195;122;163;228;225;152;264;205;133;158;130;152;2127
"292750 Santa Bárbara";-;1;-;-;2;1;-;-;2;-;-;-;6
"292770 Santa Cruz Cabrália";144;16;8;3;7;22;8;3;8;5;3;11;238
"292780 Santa Cruz da Vitória";-;2;2;-;-;-;-;-;-;-;-;-;4
"292805 Santa Luzia";3;-;-;-;-;-;-;-;-;-;-;-;3
"292810 Santa Maria da Vitória";8;5;19;14;10;2;-;-;2;3;2;8;73
"292840 Santa Rita de Cássia";1;1;2;20;10;12;2;-;-;-;1;-;49
"292800 Santaluz";2;1;-;4;9;18;9;1;2;2;1;-;49
"292870 Santo Antônio de Jesus";3;1;3;3;3;-;-;-;-;-;1;1;15
"292880 Santo Estêvão";-;4;5;-;-;-;-;2;-;-;-;1;12
"292890 São Desidério";-;-;3;1;1;1;-;1;-;-;-;1;8
"292895 São Domingos";-;-;1;-;-;-;-;1;-;-;-;-;2
"292905 São Félix do Coribe";1;3;3;3;4;2;-;1;1;-;-;2;20
"292920 São Francisco do Conde";5;3;3;1;2;-;1;2;-;1;1;-;19
"292930 São Gonçalo dos Campos";-;-;1;-;-;-;-;-;-;-;-;-;1
"292935 São José da Vitória";-;1;-;-;1;-;-;-;-;-;-;-;2
"292950 São Sebastião do Passé";1;-;1;1;-;-;-;-;-;-;-;-;3
"292980 Saúde";-;-;-;-;-;-;1;-;-;-;-;-;1
"292990 Seabra";-;-;2;-;-;-;-;-;-;-;-;-;2
"293010 Senhor do Bonfim";4;3;1;4;2;1;4;1;4;-;1;-;25
"293050 Serrinha";6;2;3;3;3;1;6;3;4;4;-;9;44
"293060 Serrolândia";-;-;1;-;2;-;-;-;1;-;-;-;4
"293070 Simões Filho";34;33;89;102;62;47;36;15;16;15;9;15;473
"293075 Sítio do Mato";-;-;-;-;1;-;-;-;-;-;-;-;1
"293105 Tanque Novo";-;-;1;-;-;-;-;-;1;-;-;-;2
"293110 Tanquinho";1;-;2;5;10;5;-;-;1;-;-;1;25
"293120 Taperoá";1;-;-;-;-;-;-;-;-;-;-;-;1
"293130 Tapiramutá";11;372;146;25;25;17;5;-;-;1;-;10;612
"293135 Teixeira de Freitas";120;70;27;38;29;7;2;3;6;3;7;1;313
"293150 Teofilândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"293180 Tremedal";2;3;6;1;-;-;-;-;-;-;-;-;12
"293190 Tucano";2;-;-;-;-;-;-;-;-;-;-;-;2
"293200 Uauá";-;1;-;-;-;-;-;-;-;-;-;-;1
"293240 Uibaí";-;1;3;5;4;-;-;-;-;1;1;-;15
"293250 Una";-;-;-;-;1;1;1;2;1;1;-;-;7
"293270 Uruçuca";1;6;27;22;4;-;1;-;-;-;-;-;61
"293290 Valença";-;-;1;-;-;-;-;-;-;-;-;-;1
"293300 Valente";-;2;-;1;2;-;-;-;-;-;-;-;5
"293315 Várzea Nova";1;-;-;-;-;-;-;-;-;-;-;-;1
"293320 Vera Cruz";-;-;-;4;-;-;-;-;-;-;2;-;6
"293325 Vereda";4;1;-;-;-;-;-;-;-;-;-;-;5
"293330 Vitória da Conquista";40;33;18;20;22;4;4;2;9;15;8;6;181
"293345 Wanderley";-;1;140;108;20;11;8;1;-;-;-;-;289
"293350 Wenceslau Guimarães";-;1;-;-;-;-;1;-;-;2;-;-;4
"293360 Xique-Xique";-;-;-;-;-;-;1;-;-;-;-;-;1
"310010 Abadia dos Dourados";-;2;-;-;-;-;-;-;-;-;-;-;2
"310020 Abaeté";2;-;-;-;-;-;-;1;-;-;-;-;3
"310030 Abre Campo";-;-;-;-;-;-;-;-;1;-;-;-;1
"310040 Acaiaca";-;-;-;-;-;-;-;-;-;-;-;1;1
"310050 Açucena";1;1;-;-;-;-;-;-;1;-;1;1;5
"310060 Água Boa";-;-;-;-;-;-;-;-;-;-;-;1;1
"310070 Água Comprida";1;1;-;1;-;-;-;-;-;-;-;-;3
"310080 Aguanil";-;-;-;-;-;-;1;1;-;-;-;-;2
"310090 Águas Formosas";-;1;6;3;4;2;1;-;-;-;-;3;20
"310100 Águas Vermelhas";-;1;15;13;-;-;-;-;-;-;-;-;29
"310110 Aimorés";9;23;17;3;-;-;-;1;-;-;-;-;53
"310150 Além Paraíba";2;-;-;-;-;-;-;-;-;-;-;1;3
"310160 Alfenas";8;5;2;8;8;-;1;2;3;8;3;4;52
"310170 Almenara";94;41;-;-;-;-;-;-;-;-;-;-;135
"310190 Alpinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"310200 Alterosa";-;-;-;-;-;-;-;-;9;4;-;-;13
"310220 Alvarenga";1;-;-;-;-;-;-;-;-;-;-;-;1
"310230 Alvinópolis";-;1;1;1;-;-;-;-;-;1;1;1;6
"310260 Andradas";1;-;1;-;-;-;-;-;-;-;-;-;2
"310280 Andrelândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"310340 Araçuaí";38;17;16;10;14;12;4;6;4;6;3;6;136
"310350 Araguari";-;1;2;6;4;4;5;1;-;-;-;1;24
"310375 Araporã";-;1;12;2;-;1;-;-;-;-;-;5;21
"310390 Araújos";-;1;-;4;-;-;-;-;-;-;-;1;6
"310400 Araxá";7;4;6;3;3;1;-;1;1;2;2;1;31
"310410 Arceburgo";-;-;-;1;-;-;-;-;-;1;-;-;2
"310420 Arcos";-;1;-;-;-;1;-;-;-;-;-;-;2
"310430 Areado";3;-;-;-;-;-;-;-;-;-;-;-;3
"310450 Arinos";1;3;3;1;2;2;19;7;4;-;1;-;43
"310460 Astolfo Dutra";-;-;-;-;-;-;-;-;-;-;1;-;1
"310470 Ataléia";-;8;6;3;-;-;-;-;-;-;-;-;17
"310490 Baependi";-;-;-;1;-;1;-;-;-;1;1;-;4
"310500 Baldim";-;-;-;-;-;-;-;-;-;-;-;1;1
"310510 Bambuí";-;-;3;-;2;-;-;-;-;2;-;-;7
"310520 Bandeira";1;-;3;-;-;-;-;-;-;1;-;-;5
"310530 Bandeira do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"310540 Barão de Cocais";2;-;1;-;-;-;-;-;-;-;-;1;4
"310560 Barbacena";3;5;4;1;1;-;-;-;-;1;3;-;18
"310590 Barroso";-;-;1;-;1;-;-;-;-;-;-;-;2
"310620 Belo Horizonte";295;244;265;139;123;91;31;52;49;93;112;95;1589
"310630 Belo Oriente";1;1;-;-;-;-;-;-;-;-;2;5;9
"310670 Betim";144;269;138;70;97;28;8;8;3;11;4;5;785
"310700 Biquinhas";-;2;-;-;1;-;-;-;-;-;-;-;3
"310710 Boa Esperança";-;1;2;1;1;-;-;-;-;1;2;-;8
"310730 Bocaiúva";1;-;7;15;31;14;1;3;4;5;3;15;99
"310740 Bom Despacho";11;14;6;10;6;5;1;1;1;1;2;1;59
"310750 Bom Jardim de Minas";-;-;-;-;-;-;-;-;-;3;-;-;3
"310760 Bom Jesus da Penha";-;-;-;-;-;-;-;-;-;1;1;-;2
"310800 Bom Sucesso";-;-;-;-;1;-;-;-;-;-;-;-;1
"310810 Bonfim";3;10;2;2;-;-;-;-;-;-;-;-;17
"310820 Bonfinópolis de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"310830 Borda da Mata";-;-;-;-;-;-;1;-;-;-;1;-;2
"310840 Botelhos";-;-;1;-;-;-;-;-;-;-;-;-;1
"310850 Botumirim";1;-;-;-;-;-;-;-;-;-;-;-;1
"310870 Brás Pires";-;-;-;-;-;-;-;-;-;-;-;2;2
"310855 Brasilândia de Minas";-;-;-;-;1;-;3;-;-;-;-;-;4
