DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2019
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"354570 Santa Albertina";-;3;10;28;96;48;13;6;1;-;-;-;205
"354580 Santa Bárbara d'Oeste";6;35;276;1113;1511;467;121;25;20;17;33;31;3655
"354600 Santa Branca";-;1;-;2;21;18;-;-;-;-;-;-;42
"354610 Santa Clara d'Oeste";-;1;2;17;9;3;-;-;-;-;-;-;32
"354620 Santa Cruz da Conceição";-;2;3;18;22;5;3;1;4;-;-;-;58
"354625 Santa Cruz da Esperança";-;-;-;17;-;-;-;-;-;-;-;-;17
"354630 Santa Cruz das Palmeiras";2;1;7;28;22;18;11;1;-;-;-;-;90
"354640 Santa Cruz do Rio Pardo";-;17;126;254;278;91;15;2;-;-;13;4;800
"354650 Santa Ernestina";1;3;7;61;52;12;6;1;-;-;1;4;148
"354660 Santa Fé do Sul";33;152;325;391;219;71;23;9;2;6;7;1;1239
"354670 Santa Gertrudes";-;4;-;11;33;14;11;-;-;-;-;-;73
"354680 Santa Isabel";-;1;1;1;3;1;2;1;1;-;-;-;11
"354690 Santa Lúcia";6;21;39;45;24;4;-;-;-;-;-;-;139
"354700 Santa Maria da Serra";-;4;20;44;18;1;-;-;-;-;-;-;87
"354710 Santa Mercedes";2;8;2;1;4;5;3;1;-;-;-;1;27
"354740 Santa Rita d'Oeste";-;3;9;44;60;33;5;-;-;-;-;-;154
"354750 Santa Rita do Passa Quatro";2;-;7;17;23;10;5;-;-;1;5;3;73
"354760 Santa Rosa de Viterbo";-;1;3;9;28;7;4;1;-;1;1;-;55
"354765 Santa Salete";-;5;11;21;19;28;25;2;-;-;-;-;111
"354720 Santana da Ponte Pensa";10;3;1;4;2;7;-;-;-;-;-;-;27
"354730 Santana de Parnaíba";1;2;15;17;30;14;4;2;1;3;3;3;95
"354770 Santo Anastácio";-;27;45;110;126;78;29;3;-;1;3;8;430
"354780 Santo André";4;10;44;97;173;62;15;-;7;2;1;6;421
"354790 Santo Antônio da Alegria";-;1;1;2;2;1;-;-;-;-;-;-;7
"354800 Santo Antônio de Posse";1;1;6;10;5;6;-;-;1;5;1;-;36
"354805 Santo Antônio do Aracanguá";7;17;15;38;3;-;-;-;-;-;9;4;93
"354820 Santo Antônio do Pinhal";-;-;-;-;-;1;-;-;1;-;-;-;2
"354830 Santo Expedito";-;1;9;22;25;6;1;-;-;-;-;-;64
"354840 Santópolis do Aguapeí";-;4;6;13;8;5;4;-;-;-;-;-;40
"354850 Santos";6;38;73;112;168;116;66;37;25;41;41;41;764
"354860 São Bento do Sapucaí";-;-;-;-;1;-;-;-;-;-;-;-;1
"354870 São Bernardo do Campo";17;27;94;184;257;109;47;25;19;20;29;25;853
"354880 São Caetano do Sul";3;6;11;36;59;20;12;10;5;-;2;2;166
"354890 São Carlos";74;501;1073;2631;2676;637;101;42;18;55;17;6;7831
"354900 São Francisco";1;1;3;8;63;45;22;2;1;-;-;1;147
"354910 São João da Boa Vista";2;7;35;116;123;40;8;4;1;6;13;30;385
"354920 São João das Duas Pontes";2;16;7;4;-;-;-;-;-;-;-;-;29
"354925 São João de Iracema";1;1;3;6;16;2;-;-;1;3;2;-;35
"354930 São João do Pau d'Alho";14;1;1;2;5;5;3;-;-;-;-;-;31
"354940 São Joaquim da Barra";2341;2343;716;318;136;17;-;1;7;25;7;4;5915
"354950 São José da Bela Vista";35;69;100;31;8;-;-;-;-;-;-;-;243
"354960 São José do Barreiro";-;-;-;-;-;1;-;-;-;-;-;-;1
"354970 São José do Rio Pardo";2;2;7;77;117;56;6;-;-;2;-;-;269
"354980 São José do Rio Preto";2058;4864;6309;10601;9632;3084;711;236;111;128;127;266;38127
"354990 São José dos Campos";38;52;81;140;246;117;71;44;12;25;35;20;881
"355000 São Luís do Paraitinga";-;-;-;1;9;1;1;-;-;-;-;-;12
"355010 São Manuel";-;-;10;22;42;12;2;-;-;-;-;-;88
"355020 São Miguel Arcanjo";-;1;1;6;9;1;3;-;1;2;-;-;24
"355030 São Paulo";260;657;2180;5913;7568;2539;928;240;158;167;135;144;20889
"355040 São Pedro";-;-;7;49;56;30;12;5;3;-;4;4;170
"355050 São Pedro do Turvo";-;1;2;5;13;2;1;-;-;-;-;-;24
"355060 São Roque";1;-;-;2;6;1;1;-;1;1;-;1;14
"355070 São Sebastião";8;77;122;223;583;344;143;58;31;37;63;83;1772
"355080 São Sebastião da Grama";-;1;1;-;5;-;-;-;-;3;2;1;13
"355090 São Simão";-;5;28;96;352;63;13;1;1;3;14;38;614
"355100 São Vicente";-;-;1;5;17;8;12;1;3;-;-;2;49
"355110 Sarapuí";-;-;-;1;-;-;-;-;-;-;-;1;2
"355120 Sarutaiá";-;-;-;-;1;-;-;-;-;-;-;-;1
"355130 Sebastianópolis do Sul";9;5;2;15;-;-;-;-;-;-;-;1;32
"355140 Serra Azul";-;11;29;71;105;16;7;-;-;-;-;-;239
"355160 Serra Negra";-;1;4;3;4;-;-;3;2;2;1;-;20
"355150 Serrana";3;10;208;325;140;3;2;-;-;-;-;1;692
"355170 Sertãozinho";4;27;79;349;662;232;73;28;8;12;15;145;1634
"355180 Sete Barras";-;-;-;-;1;-;2;-;-;-;53;18;74
"355190 Severínia";1;5;9;147;399;151;38;17;1;-;-;1;769
"355200 Silveiras";-;-;1;5;21;1;-;-;-;-;2;-;30
"355210 Socorro";1;3;15;27;69;16;5;3;2;-;-;1;142
"355220 Sorocaba";26;45;204;355;400;158;69;34;17;17;19;28;1372
"355230 Sud Mennucci";24;124;132;113;101;39;4;5;-;-;-;-;542
"355240 Sumaré";3;25;158;578;816;304;38;7;5;4;3;8;1949
"355255 Suzanápolis";84;90;38;59;22;1;-;-;-;-;-;-;294
"355250 Suzano";1;4;21;108;187;50;18;4;9;21;12;10;445
"355260 Tabapuã";7;20;76;192;249;49;11;3;2;-;4;2;615
"355270 Tabatinga";1;107;54;51;124;7;3;1;-;-;1;-;349
"355280 Taboão da Serra";1;6;7;29;56;15;5;2;1;7;3;2;134
"355290 Taciba";-;-;-;4;9;5;-;-;-;-;-;-;18
"355300 Taguaí";-;2;-;1;11;3;1;-;-;1;-;-;19
"355310 Taiaçu";1;10;13;39;22;10;2;-;-;-;-;-;97
"355320 Taiúva";3;12;26;113;32;12;4;-;-;1;-;-;203
"355330 Tambaú";-;2;1;6;6;-;2;1;4;1;-;-;23
"355340 Tanabi";5;31;77;392;637;251;60;17;5;2;6;10;1493
"355360 Tapiratiba";-;-;4;8;4;-;-;-;-;1;-;4;21
"355365 Taquaral";-;-;-;6;24;13;1;-;-;-;-;-;44
"355370 Taquaritinga";21;99;373;1480;1629;359;75;20;2;5;2;4;4069
"355380 Taquarituba";-;-;2;7;10;2;-;-;-;-;-;-;21
"355385 Taquarivaí";-;-;-;1;2;-;-;-;-;-;-;-;3
"355390 Tarabai";-;-;3;1;1;6;1;-;-;-;-;-;12
"355395 Tarumã";1;-;12;88;38;9;15;3;1;2;3;-;172
"355400 Tatuí";1;5;4;9;13;12;2;-;1;-;1;1;49
"355410 Taubaté";12;17;24;56;122;57;34;20;15;22;14;30;423
"355420 Tejupá";-;-;-;-;1;-;-;-;-;-;-;-;1
"355430 Teodoro Sampaio";1;1;21;36;32;26;6;1;2;9;2;-;137
"355440 Terra Roxa";48;77;57;6;2;-;-;-;-;-;-;-;190
"355450 Tietê";-;-;-;1;10;7;4;-;2;-;-;-;24
"355460 Timburi";-;-;-;2;1;-;-;2;-;-;-;-;5
"355470 Torrinha";-;-;2;14;8;7;-;-;-;-;-;-;31
"355475 Trabiju";2;4;16;13;2;-;-;-;-;2;10;10;59
"355480 Tremembé";-;-;2;2;8;3;2;-;1;-;-;-;18
"355490 Três Fronteiras";3;35;35;46;19;18;5;-;-;-;-;-;161
"355500 Tupã";15;75;442;2070;2817;745;116;22;16;18;5;10;6351
"355510 Tupi Paulista";57;72;71;54;50;7;13;13;8;2;-;2;349
"355520 Turiúba";-;1;4;43;3;-;-;-;1;-;-;-;52
"355530 Turmalina";-;-;4;26;14;6;8;2;4;14;19;12;109
"355535 Ubarana";20;104;86;105;78;17;4;-;-;-;-;2;416
"355540 Ubatuba";3;44;107;249;570;341;200;60;4;1;4;-;1583
"355550 Ubirajara";-;2;2;1;-;-;-;-;-;-;-;-;5
"355560 Uchoa";94;208;55;48;46;23;8;4;-;4;4;3;497
"355570 União Paulista";42;57;19;6;17;2;2;-;-;-;-;1;146
"355580 Urânia";5;10;23;65;214;104;28;4;3;7;7;26;496
"355590 Uru";-;-;8;5;1;1;-;-;-;-;-;-;15
"355600 Urupês";-;1;10;68;43;3;-;-;-;-;-;1;126
"355610 Valentim Gentil";11;12;50;144;28;4;1;4;3;2;1;5;265
"355620 Valinhos";6;1;20;85;113;93;36;4;3;2;-;2;365
"355630 Valparaíso";2;5;19;49;96;67;41;7;7;17;10;11;331
"355640 Vargem Grande do Sul";1;16;35;135;144;73;12;3;-;1;-;1;421
"355645 Vargem Grande Paulista";1;1;3;1;3;2;-;-;-;-;2;-;13
"355650 Várzea Paulista";1;1;88;256;268;46;3;-;2;1;1;-;667
"355660 Vera Cruz";1;1;2;47;34;12;1;1;-;-;-;-;99
"355670 Vinhedo";1;4;23;112;103;26;7;2;2;3;-;4;287
"355680 Viradouro";2;-;9;109;117;39;20;2;-;-;-;-;298
"355690 Vista Alegre do Alto";-;2;2;41;129;66;23;3;-;-;-;-;266
"355695 Vitória Brasil";-;1;-;5;2;2;-;-;4;10;22;11;57
"355700 Votorantim";1;6;23;32;18;9;2;1;-;1;-;-;93
"355710 Votuporanga";42;139;313;925;1643;1313;599;311;184;173;307;539;6488
"355715 Zacarias";1;3;5;28;38;-;-;-;-;-;-;-;75
"410010 Abatiá";-;5;18;37;25;3;-;-;1;-;-;-;89
"410040 Almirante Tamandaré";-;-;-;-;-;-;-;1;-;-;-;-;1
"412862 Alto Paraíso";-;-;1;4;3;1;-;-;-;-;-;-;9
"410060 Alto Paraná";-;-;1;4;22;7;4;-;3;13;26;47;127
"410070 Alto Piquiri";-;-;-;23;45;22;1;1;-;-;-;-;92
"410050 Altônia";2;1;4;7;15;8;12;1;1;1;-;14;66
"410080 Alvorada do Sul";2;13;91;27;3;-;-;-;-;-;-;-;136
"410090 Amaporã";-;-;1;18;65;14;7;3;1;-;1;1;111
"410100 Ampére";-;-;-;-;-;-;-;-;-;-;1;-;1
"410105 Anahy";-;-;18;4;1;1;1;-;-;-;-;-;25
"410110 Andirá";1;-;48;83;51;27;8;3;3;2;2;3;231
"410115 Ângulo";-;-;-;1;2;1;-;1;2;6;38;37;88
"410140 Apucarana";-;2;9;63;94;13;12;5;-;1;-;3;202
"410150 Arapongas";3;1;1;2;6;-;3;1;-;-;1;-;18
"410165 Arapuã";-;-;-;26;17;3;-;-;-;1;-;-;47
"410170 Araruna";-;2;3;3;9;6;1;-;-;-;-;1;25
"410180 Araucária";-;1;-;-;-;2;-;1;-;-;-;-;4
"410190 Assaí";-;1;6;15;63;19;8;1;-;2;-;4;119
"410200 Assis Chateaubriand";-;1;1;20;38;6;4;1;-;-;-;4;75
"410210 Astorga";2;1;1;11;42;11;-;-;1;-;-;-;69
"410220 Atalaia";-;-;-;1;2;3;-;-;-;1;1;2;10
"410240 Bandeirantes";1;12;37;78;133;75;20;20;4;8;2;27;417
"410250 Barbosa Ferraz";1;1;-;-;2;-;-;1;-;-;-;44;49
"410270 Barra do Jacaré";-;1;1;-;5;6;1;-;-;-;-;1;15
"410280 Bela Vista do Paraíso";-;1;-;9;1;-;-;-;-;-;1;10;22
"410300 Boa Esperança";-;-;-;4;8;6;-;1;-;-;-;-;19
"410302 Boa Esperança do Iguaçu";1;-;-;1;-;-;-;-;-;-;-;-;2
"410305 Boa Vista da Aparecida";-;-;-;2;2;1;1;-;-;-;-;-;6
"410310 Bocaiúva do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"410315 Bom Jesus do Sul";1;-;-;-;-;-;-;-;-;2;-;-;3
"410320 Bom Sucesso";-;-;1;3;9;10;2;-;-;-;-;-;25
"410335 Braganey";-;-;-;-;-;-;-;-;-;-;4;52;56
"410337 Brasilândia do Sul";-;-;1;3;7;3;1;-;1;-;1;-;17
"410340 Cafeara";3;18;2;1;-;5;4;-;-;-;-;2;35
"410345 Cafelândia";1;4;11;33;124;35;13;-;-;1;-;2;224
"410347 Cafezal do Sul";-;-;-;1;4;2;1;-;-;1;-;-;9
"410350 Califórnia";-;1;5;9;8;-;-;-;-;1;-;-;24
"410360 Cambará";-;-;1;3;44;14;9;2;-;-;-;1;74
"410370 Cambé";6;15;46;188;279;231;85;5;2;3;4;37;901
"410380 Cambira";-;-;-;-;-;-;1;-;-;-;-;-;1
"410390 Campina da Lagoa";-;1;-;6;9;-;1;1;-;-;-;13;31
"410420 Campo Largo";-;-;1;-;1;1;-;-;-;-;-;-;3
"410425 Campo Magro";1;-;-;-;-;-;-;-;-;1;-;-;2
"410430 Campo Mourão";1;18;47;90;146;29;24;2;-;2;2;7;368
"410450 Capanema";15;15;6;17;17;6;1;-;-;-;-;-;77
"410460 Capitão Leônidas Marques";1;1;2;23;22;5;2;-;-;-;-;-;56
"410465 Carambeí";1;-;-;2;-;-;-;-;-;-;-;-;3
"410480 Cascavel";13;126;355;433;524;161;28;8;2;5;21;36;1712
"410490 Castro";1;-;-;1;-;-;-;-;-;-;-;-;2
"410500 Catanduvas";-;1;1;-;-;-;-;-;-;-;-;-;2
"410510 Centenário do Sul";1;6;8;40;85;46;12;3;1;4;6;15;227
"410530 Céu Azul";-;-;-;4;8;-;-;1;1;-;-;1;15
"410550 Cianorte";3;9;99;298;204;69;24;8;3;36;73;53;879
"410560 Cidade Gaúcha";-;-;-;20;41;7;1;-;-;-;-;2;71
"410580 Colombo";-;1;1;2;4;1;4;-;-;1;1;1;16
"410590 Colorado";-;-;2;9;95;41;25;15;7;6;138;471;809
"410600 Congonhinhas";-;-;-;1;-;-;-;-;-;-;-;-;1
"410630 Corbélia";1;-;-;9;17;7;2;-;-;-;1;1;38
"410640 Cornélio Procópio";1;8;18;91;124;46;17;4;2;-;1;1;313
"410655 Corumbataí do Sul";-;-;-;-;13;16;5;-;3;2;-;4;43
"410680 Cruz Machado";-;1;-;-;-;-;-;-;-;-;-;-;1
"410660 Cruzeiro do Oeste";-;-;1;2;3;4;11;1;2;-;-;11;35
"410670 Cruzeiro do Sul";-;-;23;5;-;1;-;1;-;-;1;21;52
"410690 Curitiba";16;13;25;30;29;11;16;1;2;5;11;11;170
"410715 Diamante D'Oeste";1;-;1;-;2;1;-;-;-;-;-;-;5
"410710 Diamante do Norte";-;-;1;6;7;5;1;-;2;5;13;184;224
"410720 Dois Vizinhos";1;-;-;2;-;-;-;-;-;-;-;-;3
"410725 Douradina";1;-;2;1;5;9;10;1;11;6;10;31;87
"410730 Doutor Camargo";-;-;1;-;10;8;-;2;1;-;21;30;73
"410740 Enéas Marques";-;-;-;-;1;-;-;-;-;-;-;-;1
"410750 Engenheiro Beltrão";-;-;-;10;39;4;-;-;2;18;21;243;337
"410753 Entre Rios do Oeste";-;-;4;14;28;8;9;-;-;-;-;-;63
"410754 Espigão Alto do Iguaçu";-;1;-;-;1;1;-;-;-;-;-;-;3
"410755 Farol";-;-;-;3;5;-;-;-;-;-;-;-;8
"410760 Faxinal";-;-;-;2;5;4;2;-;-;-;-;-;13
"410765 Fazenda Rio Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"410770 Fênix";-;-;-;1;6;3;10;4;2;2;2;2;32
"410775 Figueira";-;-;-;-;1;-;-;-;-;-;-;1;2
"410780 Floraí";-;-;1;3;25;19;18;7;4;19;85;179;360
"410790 Floresta";-;-;1;13;18;10;2;1;-;-;1;2;48
"410800 Florestópolis";-;1;2;29;101;66;35;13;11;51;138;224;671
"410810 Flórida";-;-;13;18;22;6;7;5;-;-;1;1;73
"410820 Formosa do Oeste";-;1;-;1;7;1;2;-;-;-;-;-;12
"410830 Foz do Iguaçu";22;65;221;759;1408;360;126;58;106;199;232;264;3820
"410832 Francisco Alves";-;2;158;111;69;29;7;-;-;-;1;-;377
"410840 Francisco Beltrão";5;1;4;8;9;1;3;-;2;2;4;2;41
"410850 General Carneiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"410855 Godoy Moreira";-;-;-;-;6;2;2;-;-;-;1;-;11
"410860 Goioerê";-;-;4;29;24;9;6;2;1;-;9;6;90
"410870 Grandes Rios";-;1;-;-;-;1;-;-;-;-;-;-;2
"410880 Guaíra";1;-;19;35;49;44;27;-;1;1;30;86;293
"410890 Guairaçá";-;1;-;3;3;3;2;3;2;-;12;54;83
"410900 Guapirama";-;-;-;10;1;-;-;-;-;-;-;-;11
"410910 Guaporema";-;-;-;-;6;-;-;-;-;-;-;-;6
"410920 Guaraci";-;1;-;1;2;8;15;4;1;-;2;16;50
"410930 Guaraniaçu";-;-;-;-;1;-;-;-;-;-;-;-;1
"410940 Guarapuava";-;-;-;1;-;-;-;-;-;-;-;-;1
"410950 Guaraqueçaba";-;-;-;-;-;1;-;-;-;-;-;-;1
"410960 Guaratuba";-;-;2;9;2;-;1;-;-;-;3;3;20
"410970 Ibaiti";-;1;-;-;1;-;1;1;1;-;-;-;5
"410975 Ibema";-;-;-;-;-;1;-;-;-;-;-;-;1
"410980 Ibiporã";4;11;84;447;776;259;98;28;12;16;60;93;1888
"410990 Icaraíma";-;1;15;13;9;8;3;-;-;-;-;-;49
"411000 Iguaraçu";-;-;-;-;1;-;-;2;1;-;-;-;4
"411005 Iguatu";-;-;-;1;3;-;-;-;-;-;-;-;4
"411020 Inácio Martins";-;-;-;-;1;-;-;-;-;-;-;-;1
"411030 Inajá";-;-;-;5;3;6;2;11;11;103;264;177;582
"411040 Indianópolis";-;-;-;-;8;8;9;3;3;-;-;-;31
"411050 Ipiranga";-;-;1;-;-;-;-;-;-;-;-;-;1
"411060 Iporã";-;-;2;10;12;6;7;4;1;-;1;-;43
"411065 Iracema do Oeste";-;-;-;-;-;1;-;-;-;-;-;-;1
"411070 Irati";-;-;1;-;-;-;-;-;-;-;-;1;2
"411080 Iretama";-;2;-;1;5;4;-;-;-;-;-;13;25
"411090 Itaguajé";-;-;-;2;6;9;5;2;1;1;-;1;27
"411095 Itaipulândia";-;-;4;3;5;17;5;-;2;-;1;-;37
"411100 Itambaracá";3;1;2;1;7;2;1;-;-;-;-;1;18
"411110 Itambé";1;54;34;62;60;23;5;1;-;-;-;1;241
"411130 Itaúna do Sul";-;-;-;3;1;1;1;1;-;-;-;2;9
"411150 Ivaiporã";2;-;4;16;40;4;8;1;1;1;14;36;127
"411155 Ivaté";-;-;-;2;24;12;6;1;1;3;3;6;58
"411160 Ivatuba";-;1;3;4;3;6;8;2;-;-;-;2;29
"411180 Jacarezinho";-;7;53;291;500;197;46;8;3;12;80;99;1296
"411190 Jaguapitã";-;7;4;30;62;26;9;1;-;-;1;-;140
"411210 Jandaia do Sul";-;1;1;4;8;8;1;-;-;-;-;2;25
"411220 Janiópolis";-;-;-;1;-;-;-;2;-;-;-;1;4
"411240 Japurá";-;7;268;101;42;2;-;1;-;-;-;-;421
"411250 Jardim Alegre";-;-;-;3;13;5;3;1;1;-;2;2;30
"411260 Jardim Olinda";-;-;1;-;-;-;-;-;-;-;-;-;1
"411270 Jataizinho";1;2;10;73;147;63;31;6;2;3;4;5;347
"411275 Jesuítas";-;-;-;12;58;37;16;4;2;-;16;6;151
"411280 Joaquim Távora";-;-;-;2;1;-;-;-;-;-;-;-;3
"411295 Juranda";-;-;-;-;2;2;1;7;9;2;6;82;111
"411300 Jussara";-;-;5;5;14;13;1;-;-;-;-;-;38
"411310 Kaloré";-;-;-;1;1;-;-;-;-;-;-;-;2
"411330 Laranjeiras do Sul";-;-;-;-;3;-;1;-;-;-;-;-;4
"411340 Leópolis";-;-;20;68;30;5;4;1;1;4;-;1;134
"411342 Lidianópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"411345 Lindoeste";-;3;8;127;133;14;5;4;-;1;-;-;295
"411350 Loanda";1;11;118;426;60;28;17;8;2;2;24;43;740
"411360 Lobato";2;3;3;9;4;-;-;-;-;-;-;-;21
"411370 Londrina";116;505;522;711;1041;487;127;61;19;23;82;221;3915
"411373 Luiziana";-;-;-;-;-;1;1;-;-;-;-;-;2
"411375 Lunardelli";-;-;-;4;4;1;1;-;-;-;-;-;10
"411380 Lupionópolis";15;36;17;5;14;20;21;15;15;8;7;8;181
"411400 Mamborê";-;-;3;4;4;2;-;-;-;-;-;1;14
"411410 Mandaguaçu";1;-;1;8;6;5;-;-;-;-;-;-;21
"411420 Mandaguari";1;5;11;40;54;10;-;-;-;-;-;3;124
"411450 Manoel Ribas";-;-;-;1;2;-;-;-;-;-;-;-;3
"411460 Marechal Cândido Rondon";-;1;7;23;48;21;5;1;1;1;2;1;111
"411470 Maria Helena";-;-;-;1;5;-;-;-;-;-;-;1;7
"411480 Marialva";-;-;-;5;3;6;6;-;-;-;2;8;30
"411490 Marilândia do Sul";-;-;-;2;1;2;1;-;-;-;-;-;6
"411500 Marilena";2;4;4;15;2;-;3;-;2;1;1;-;34
"411510 Mariluz";-;-;8;20;85;42;9;2;2;3;3;2;176
"411520 Maringá";5;38;136;350;481;261;117;39;19;15;61;269;1791
"411535 Maripá";-;-;1;11;17;3;1;-;-;-;-;-;33
"411540 Marmeleiro";-;-;1;28;11;-;-;-;-;-;-;3;43
"411550 Marumbi";-;-;3;3;2;-;-;-;-;-;-;-;8
"411560 Matelândia";-;-;-;4;7;10;6;2;-;-;-;1;30
"411570 Matinhos";1;-;1;20;127;63;4;-;-;-;-;1;217
"411573 Mato Rico";-;-;-;1;-;-;-;-;-;-;-;-;1
"411575 Mauá da Serra";-;-;1;1;-;-;-;-;-;-;-;-;2
"411580 Medianeira";6;7;38;141;285;76;11;5;8;6;8;9;600
"411585 Mercedes";1;-;2;84;158;5;-;-;-;-;-;1;251
"411590 Mirador";1;-;-;-;-;-;-;-;-;-;-;3;4
"411600 Miraselva";-;1;2;4;2;4;2;1;2;3;2;10;33
"411605 Missal";-;5;28;70;26;3;1;-;-;-;-;-;133
"411610 Moreira Sales";3;44;38;29;37;20;6;3;-;-;-;2;182
"411620 Morretes";-;-;-;2;-;-;1;-;-;-;-;-;3
"411630 Munhoz de Melo";-;-;-;-;7;1;4;2;1;2;3;2;22
"411640 Nossa Senhora das Graças";-;-;3;3;-;6;-;-;1;-;1;15;29
"411650 Nova Aliança do Ivaí";-;-;-;4;-;1;-;1;-;-;-;1;7
"411660 Nova América da Colina";-;2;2;1;6;3;2;-;-;-;-;-;16
"411670 Nova Aurora";-;-;2;2;5;4;1;-;-;-;1;12;27
"411680 Nova Cantu";-;-;-;-;-;5;3;5;8;22;263;243;549
"411690 Nova Esperança";5;5;20;46;65;17;5;3;10;4;4;13;197
"411700 Nova Fátima";-;-;-;2;6;-;5;-;-;-;-;-;13
"411705 Nova Laranjeiras";-;-;-;-;-;-;-;-;1;-;-;-;1
"411710 Nova Londrina";4;12;25;128;118;30;8;-;-;1;3;4;333
"411720 Nova Olímpia";-;-;19;6;-;-;-;-;-;-;-;-;25
"411722 Nova Santa Rosa";-;-;-;2;1;-;-;-;-;-;-;-;3
"411727 Nova Tebas";-;-;-;-;2;-;-;-;-;-;-;1;3
"411729 Novo Itacolomi";-;-;-;-;-;-;-;-;-;1;-;-;1
"411730 Ortigueira";-;-;-;-;1;3;-;-;-;-;-;-;4
"411740 Ourizona";-;-;-;-;-;-;-;-;-;-;-;1;1
"411745 Ouro Verde do Oeste";-;-;-;-;-;2;1;-;-;-;-;-;3
"411750 Paiçandu";-;2;29;102;223;38;-;2;-;-;2;1;399
"411760 Palmas";-;-;-;-;-;-;-;-;-;1;-;-;1
"411770 Palmeira";1;-;-;-;1;-;1;-;-;-;-;-;3
"411790 Palotina";-;-;9;40;108;38;14;1;-;-;-;1;211
"411800 Paraíso do Norte";-;-;-;-;20;-;4;-;2;-;9;23;58
"411810 Paranacity";1;6;22;33;18;19;21;3;1;1;66;251;442
"411820 Paranaguá";8;2;8;13;29;10;7;3;1;1;-;2;84
"411830 Paranapoema";-;-;1;4;52;37;8;-;-;-;2;12;116
"411840 Paranavaí";11;13;56;264;401;184;89;29;29;39;161;827;2103
"411845 Pato Bragado";-;-;-;6;16;2;-;-;-;-;-;-;24
"411850 Pato Branco";-;-;-;6;3;-;1;1;-;-;2;-;13
"411880 Peabiru";-;-;13;60;56;30;4;1;-;1;9;92;266
"411885 Perobal";-;-;-;5;14;19;7;-;1;2;1;1;50
"411890 Pérola";2;-;1;2;3;2;1;1;-;-;2;1;15
"411900 Pérola d'Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"411915 Pinhais";-;2;1;3;2;-;-;1;1;-;4;-;14
"411940 Piraí do Sul";-;-;-;-;-;-;-;-;-;-;1;-;1
"411950 Piraquara";-;-;-;-;2;-;-;-;-;-;-;-;2
"411960 Pitanga";-;-;-;1;-;-;-;-;-;-;-;-;1
"411965 Pitangueiras";2;-;-;-;2;3;-;-;-;-;-;-;7
"411970 Planaltina do Paraná";-;-;1;1;-;2;-;-;1;-;1;2;8
"411980 Planalto";-;4;4;1;-;1;-;1;-;-;-;1;12
"411990 Ponta Grossa";-;2;2;5;6;-;-;2;2;1;-;2;22
"411995 Pontal do Paraná";3;1;4;5;1;3;-;-;-;-;1;1;19
"412000 Porecatu";1;3;7;4;5;3;-;-;6;2;10;14;55
"412020 Porto Rico";-;1;14;70;39;26;1;-;-;-;4;2;157
"412033 Prado Ferreira";-;-;1;-;6;12;-;-;-;1;1;-;21
"412040 Presidente Castelo Branco";-;-;-;1;4;-;2;-;-;-;-;4;11
"412050 Primeiro de Maio";1;2;71;268;561;160;12;-;-;-;-;-;1075
"412060 Prudentópolis";-;-;-;-;2;-;1;-;-;-;-;-;3
"412065 Quarto Centenário";-;-;-;-;1;-;-;-;-;-;-;-;1
"412080 Quatro Barras";-;-;-;1;-;-;-;-;-;-;-;-;1
"412085 Quatro Pontes";-;-;1;9;5;2;1;1;-;-;-;1;20
"412090 Quedas do Iguaçu";1;-;-;3;5;-;-;-;-;-;-;-;9
"412100 Querência do Norte";-;-;2;1;18;15;14;2;1;-;2;3;58
"412110 Quinta do Sol";-;-;1;11;25;2;10;3;2;28;138;215;435
"412125 Ramilândia";-;-;-;-;5;1;1;1;-;-;-;-;8
"412130 Rancho Alegre";9;6;13;8;1;-;-;-;-;-;-;-;37
"412135 Rancho Alegre D'Oeste";-;-;-;6;13;13;3;-;-;1;-;-;36
"412140 Realeza";6;9;16;18;14;1;1;-;-;2;-;1;68
"412180 Ribeirão Claro";-;-;-;-;-;2;-;-;-;-;-;-;2
"412190 Ribeirão do Pinhal";-;-;-;-;1;2;-;-;-;-;-;-;3
"412200 Rio Azul";-;1;-;1;1;-;-;-;-;-;-;-;3
"412215 Rio Bonito do Iguaçu";-;-;-;-;2;2;-;-;-;-;-;-;4
"412240 Rolândia";2;2;5;17;26;7;-;-;-;3;4;26;92
"412250 Roncador";-;-;-;-;-;1;-;-;-;-;-;8;9
"412260 Rondon";-;-;12;8;1;3;1;-;-;-;2;-;27
"412265 Rosário do Ivaí";-;-;-;-;3;-;-;-;-;-;-;-;3
"412270 Sabáudia";-;-;-;-;1;-;-;-;-;-;-;-;1
"412280 Salgado Filho";-;4;3;-;-;-;1;-;-;-;-;-;8
"412300 Salto do Lontra";-;-;-;-;2;-;-;-;-;-;-;1;3
"412310 Santa Amélia";-;-;-;2;2;-;-;-;-;-;-;-;4
