DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2015
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"210125 Bacabeira";1;4;3;4;-;1;-;-;-;-;-;-;13
"210140 Balsas";1;1;23;24;5;-;-;-;1;-;1;-;56
"210150 Barão de Grajaú";-;-;-;-;-;1;-;1;1;-;-;-;3
"210160 Barra do Corda";20;87;207;114;38;3;-;-;-;3;7;39;518
"210170 Barreirinhas";-;-;1;-;-;-;-;-;-;-;-;1;2
"210177 Bela Vista do Maranhão";-;-;1;6;1;-;-;-;-;-;-;-;8
"210190 Bequimão";6;3;21;17;34;16;25;21;8;3;-;-;154
"210200 Bom Jardim";-;-;5;-;1;-;-;-;-;-;-;-;6
"210203 Bom Jesus das Selvas";-;-;5;2;-;-;-;-;-;-;-;-;7
"210207 Bom Lugar";-;-;6;3;1;-;-;-;-;-;-;-;10
"210210 Brejo";-;-;8;20;2;3;-;-;-;-;-;2;35
"210215 Brejo de Areia";-;-;1;-;-;-;-;-;-;-;-;-;1
"210230 Buriti Bravo";-;27;34;16;-;-;-;-;-;-;-;-;77
"210232 Buriticupu";-;-;128;71;3;7;2;-;-;-;-;-;211
"210235 Buritirana";-;-;1;-;-;-;-;-;-;-;-;-;1
"210255 Campestre do Maranhão";-;12;159;102;32;5;7;6;1;3;-;-;327
"210260 Cândido Mendes";-;-;1;-;-;-;-;-;-;-;-;-;1
"210270 Cantanhede";1;-;2;1;-;3;1;2;-;-;5;8;23
"210275 Capinzal do Norte";-;-;2;-;-;-;-;-;-;-;-;-;2
"210280 Carolina";1;3;5;7;11;5;2;-;-;-;-;-;34
"210300 Caxias";44;121;72;4;1;2;2;1;-;-;-;-;247
"210317 Centro Novo do Maranhão";-;-;-;-;-;1;-;-;-;-;-;-;1
"210320 Chapadinha";3;22;188;2;-;-;-;-;-;-;-;-;215
"210325 Cidelândia";1;1;1;2;4;-;-;-;-;-;-;-;9
"210330 Codó";-;7;9;3;-;-;-;-;-;-;-;-;19
"210340 Coelho Neto";-;1;1;-;-;-;-;-;-;-;-;-;2
"210350 Colinas";1;-;2;-;-;1;-;-;-;-;-;-;4
"210355 Conceição do Lago-Açu";-;-;-;-;1;-;-;-;-;-;-;-;1
"210360 Coroatá";-;-;-;-;1;-;-;-;-;-;-;-;1
"210370 Cururupu";-;7;8;4;4;2;1;-;-;53;50;27;156
"210380 Dom Pedro";1;4;6;3;3;-;-;3;-;-;-;-;20
"210405 Estreito";-;-;2;1;-;-;-;-;-;-;-;-;3
"210407 Feira Nova do Maranhão";-;1;1;2;-;-;-;-;-;5;1;-;10
"210408 Fernando Falcão";-;2;15;1;-;-;-;-;-;-;-;-;18
"210409 Formosa da Serra Negra";-;3;1;2;1;-;-;-;-;-;-;-;7
"210410 Fortaleza dos Nogueiras";-;-;-;-;-;2;-;-;-;-;-;-;2
"210420 Fortuna";-;4;11;13;-;-;-;-;-;-;-;-;28
"210450 Governador Archer";-;-;2;9;10;7;-;-;-;-;-;-;28
"210455 Governador Edison Lobão";-;-;15;4;-;1;-;-;-;-;-;-;20
"210480 Grajaú";2;3;12;2;5;-;-;-;-;-;-;-;24
"210490 Guimarães";-;-;-;-;-;-;-;-;-;6;-;-;6
"210500 Humberto de Campos";-;-;4;2;3;-;-;-;-;-;-;-;9
"210515 Igarapé do Meio";-;-;13;4;9;2;-;-;-;-;-;-;28
"210530 Imperatriz";9;17;97;55;20;7;5;7;4;2;4;3;230
"210535 Itaipava do Grajaú";-;1;6;1;-;-;-;-;-;-;-;-;8
"210540 Itapecuru Mirim";-;-;10;9;1;-;-;-;-;-;-;-;20
"210550 João Lisboa";1;-;12;3;-;-;-;-;-;-;-;-;16
"210565 Junco do Maranhão";-;-;3;-;2;-;-;-;-;1;-;-;6
"210570 Lago da Pedra";-;-;12;4;-;-;-;-;-;-;-;1;17
"210594 Lago dos Rodrigues";-;-;2;-;-;-;-;-;-;-;-;-;2
"210590 Lago Verde";-;-;1;-;-;-;-;-;-;-;-;1;2
"210592 Lagoa do Mato";-;-;3;1;-;-;-;-;-;-;-;-;4
"210598 Lajeado Novo";-;-;2;4;3;-;-;1;-;1;11;3;25
"210600 Lima Campos";-;-;-;1;-;-;-;-;-;-;-;-;1
"210610 Loreto";-;-;-;2;-;-;-;-;-;-;-;-;2
"210632 Maracaçumé";-;-;3;5;4;-;-;-;-;-;-;-;12
"210650 Matinha";-;-;-;-;-;-;-;2;-;-;-;-;2
"210660 Matões";8;9;6;1;2;-;-;-;-;1;-;-;27
"210663 Matões do Norte";-;-;3;1;-;-;-;-;-;-;-;-;4
"210667 Milagres do Maranhão";-;-;2;-;-;-;-;-;-;-;-;-;2
"210670 Mirador";-;-;10;-;-;-;-;-;-;-;-;-;10
"210675 Miranda do Norte";-;1;15;-;-;-;-;-;-;-;-;-;16
"210680 Mirinzal";-;-;1;-;-;-;-;-;6;-;-;-;7
"210690 Monção";-;-;1;-;-;-;-;-;-;-;-;-;1
"210710 Morros";-;-;-;-;1;-;-;-;-;-;-;-;1
"210720 Nina Rodrigues";-;-;1;2;-;-;-;-;-;-;-;1;4
"210730 Nova Iorque";-;1;2;-;2;-;-;-;-;-;-;-;5
"210735 Nova Olinda do Maranhão";-;4;40;5;49;10;-;-;-;-;-;-;108
"210750 Paço do Lumiar";1;1;5;9;3;2;4;-;-;-;3;-;28
"210770 Paraibano";2;10;36;34;10;2;-;-;-;-;-;-;94
"210780 Parnarama";-;1;13;3;-;-;-;-;-;-;-;-;17
"210790 Passagem Franca";-;-;1;2;-;-;-;-;-;-;-;-;3
"210800 Pastos Bons";10;10;-;-;-;-;-;-;-;-;-;-;20
"210805 Paulino Neves";-;2;1;-;1;3;1;-;-;-;2;1;11
"210820 Pedreiras";-;1;4;21;10;4;-;1;-;-;-;-;41
"210825 Pedro do Rosário";-;-;11;-;-;-;-;-;-;-;-;-;11
"210840 Peri Mirim";6;5;29;1;-;12;-;-;-;-;-;-;53
"210845 Peritoró";-;-;7;2;5;-;-;-;-;-;-;-;14
"210850 Pindaré-Mirim";-;1;2;-;1;1;-;-;-;-;-;-;5
"210860 Pinheiro";149;23;53;40;4;-;-;-;-;-;-;-;269
"210870 Pio XII";-;-;6;2;-;5;1;-;-;-;-;-;14
"210880 Pirapemas";1;2;5;7;-;-;-;-;-;-;-;-;15
"210890 Poção de Pedras";-;-;1;-;2;-;-;-;-;-;-;-;3
"210900 Porto Franco";-;-;6;12;-;-;2;-;-;-;-;2;22
"210905 Porto Rico do Maranhão";-;-;2;-;-;-;-;-;2;-;-;-;4
"210910 Presidente Dutra";2;1;21;18;7;1;-;-;-;1;-;1;52
"210920 Presidente Juscelino";-;-;-;3;-;-;-;-;-;-;-;-;3
"210923 Presidente Médici";-;2;41;30;-;-;-;-;-;-;-;-;73
"210927 Presidente Sarney";-;-;-;-;1;6;-;-;-;-;-;-;7
"210930 Presidente Vargas";-;-;5;7;2;-;1;-;-;-;-;-;15
"210940 Primeira Cruz";-;-;2;3;-;-;1;-;-;-;-;-;6
"210950 Riachão";-;2;3;4;2;-;-;-;-;-;-;-;11
"210960 Rosário";5;5;86;13;6;-;-;-;-;-;-;-;115
"210980 Santa Helena";17;13;43;7;-;-;-;-;-;-;-;-;80
"210990 Santa Inês";-;2;11;8;2;2;1;1;-;-;-;-;27
"211000 Santa Luzia";-;-;4;13;-;1;-;-;-;-;-;-;18
"211003 Santa Luzia do Paruá";-;-;2;-;11;-;-;-;-;-;-;-;13
"211020 Santa Rita";-;1;-;-;-;-;-;-;-;-;-;-;1
"211040 São Benedito do Rio Preto";-;-;-;6;6;9;1;2;2;-;-;-;26
"211050 São Bento";-;-;-;-;-;-;-;4;-;-;-;-;4
"211060 São Bernardo";-;-;-;1;-;-;2;-;-;-;-;-;3
"211070 São Domingos do Maranhão";-;2;19;2;-;-;-;-;-;1;-;-;24
"211085 São Francisco do Brejão";-;1;-;-;3;-;1;-;2;-;2;-;9
"211105 São João do Paraíso";-;1;5;8;-;-;-;-;-;-;-;-;14
"211107 São João do Soter";1;-;-;-;-;-;-;-;-;-;-;-;1
"211110 São João dos Patos";-;2;5;1;-;-;1;1;-;-;-;-;10
"211120 São José de Ribamar";-;1;1;5;9;5;-;3;-;-;2;2;28
"211125 São José dos Basílios";-;-;1;1;1;-;-;-;-;-;-;-;3
"211130 São Luís";38;52;289;649;457;251;271;145;108;113;124;403;2900
"211150 São Mateus do Maranhão";2;-;13;5;4;1;-;-;-;1;1;-;27
"211157 São Pedro dos Crentes";-;-;-;9;1;-;-;-;-;-;-;-;10
"211160 São Raimundo das Mangabeiras";-;-;5;8;-;-;-;-;-;-;-;-;13
"211172 Satubinha";-;-;-;-;-;2;-;-;-;-;-;-;2
"211174 Senador Alexandre Costa";-;2;3;59;6;-;-;-;-;-;-;1;71
"211180 Sítio Novo";-;-;2;3;-;-;-;-;-;-;-;1;6
"211200 Tasso Fragoso";-;-;2;9;1;4;2;-;-;4;10;16;48
"211210 Timbiras";1;2;2;-;1;-;-;-;-;-;-;-;6
"211220 Timon";10;15;56;26;3;-;-;-;1;-;-;-;111
"211223 Trizidela do Vale";1;-;-;-;-;-;-;-;-;-;-;-;1
"211230 Tuntum";1;2;23;51;1;-;-;-;-;-;-;-;78
"211245 Turilândia";39;30;18;5;11;7;6;11;5;4;-;-;136
"211250 Tutóia";-;-;10;-;1;-;-;-;-;-;-;-;11
"211260 Urbano Santos";-;-;-;13;6;3;-;-;-;-;-;-;22
"211270 Vargem Grande";1;20;21;1;1;-;-;7;5;7;1;6;70
"211280 Viana";-;-;3;1;3;-;1;-;-;1;1;1;11
"211300 Vitorino Freire";-;-;-;2;-;-;-;-;-;-;-;-;2
"211400 Zé Doca";-;2;27;47;44;10;1;1;-;-;-;17;149
"220005 Acauã";1;-;-;19;3;-;-;-;-;-;-;-;23
"220010 Agricolândia";-;-;-;-;1;2;-;-;-;-;-;-;3
"220020 Água Branca";-;2;2;4;4;1;-;-;-;1;-;-;14
"220025 Alagoinha do Piauí";-;-;-;-;1;1;-;-;-;-;-;-;2
"220027 Alegrete do Piauí";-;-;-;-;2;1;1;-;-;-;-;-;4
"220030 Alto Longá";1;-;1;3;-;-;-;-;-;1;-;-;6
"220040 Altos";-;-;2;2;8;1;2;-;-;-;1;1;17
"220045 Alvorada do Gurguéia";1;17;39;16;2;1;-;-;-;-;-;1;77
"220050 Amarante";1;-;-;1;-;1;-;-;-;-;-;-;3
"220060 Angical do Piauí";-;-;-;7;1;-;-;-;-;-;-;-;8
"220105 Assunção do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"220115 Baixa Grande do Ribeiro";-;-;-;-;2;1;1;-;-;-;-;-;4
"220117 Barra D'Alcântara";-;-;3;-;-;-;-;-;-;-;-;-;3
"220120 Barras";2;11;11;33;13;1;-;3;-;-;-;-;74
"220150 Batalha";-;-;4;14;2;1;-;-;1;-;-;-;22
"220157 Belém do Piauí";-;-;-;-;5;1;-;1;-;-;-;-;7
"220160 Beneditinos";-;1;-;-;-;-;-;-;-;-;-;-;1
"220173 Betânia do Piauí";3;-;-;9;26;11;-;1;-;-;-;-;50
"220180 Bocaina";-;-;-;-;3;-;-;-;-;-;-;-;3
"220190 Bom Jesus";-;-;6;42;15;7;2;-;1;-;-;1;74
"220192 Bonfim do Piauí";-;-;2;-;1;3;6;43;-;-;1;-;56
"220196 Brasileira";-;-;-;-;2;3;2;1;-;-;-;-;8
"220202 Buriti dos Montes";-;-;-;4;-;5;3;5;2;-;-;-;19
"220208 Cajueiro da Praia";-;-;-;2;3;3;-;-;-;-;-;-;8
"220209 Caldeirão Grande do Piauí";-;-;-;2;-;-;-;-;-;-;-;-;2
"220210 Campinas do Piauí";-;-;2;2;10;47;-;-;-;-;-;-;61
"220211 Campo Alegre do Fidalgo";-;1;8;7;7;4;1;-;-;-;-;-;28
"220213 Campo Grande do Piauí";-;-;-;-;1;2;-;-;-;-;-;-;3
"220220 Campo Maior";-;-;-;3;12;4;1;1;2;4;-;1;28
"220225 Canavieira";-;-;-;-;2;-;-;-;-;-;-;2;4
"220230 Canto do Buriti";-;-;2;1;3;4;-;-;-;-;-;-;10
"220240 Capitão de Campos";-;-;1;3;3;-;4;-;-;-;-;-;11
"220250 Caracol";-;-;-;-;1;-;-;-;-;-;-;-;1
"220260 Castelo do Piauí";-;-;2;-;-;-;-;-;-;-;-;-;2
"220270 Cocal";-;-;1;2;4;-;2;-;-;-;-;-;9
"220271 Cocal de Telha";-;-;-;-;1;-;-;-;-;-;-;-;1
"220272 Cocal dos Alves";-;-;-;1;-;-;-;-;-;-;-;-;1
"220273 Coivaras";-;-;4;1;-;-;-;-;-;-;-;-;5
"220280 Conceição do Canindé";-;-;-;7;7;4;-;-;-;-;-;-;18
"220290 Corrente";-;-;-;-;1;1;-;-;-;-;-;-;2
"220310 Cristino Castro";-;-;2;1;-;1;1;-;-;-;1;-;6
"220320 Curimatá";1;-;2;6;10;13;3;1;1;-;-;-;37
"220330 Demerval Lobão";1;1;10;4;4;-;-;-;-;-;-;-;20
"220335 Dirceu Arcoverde";-;3;14;-;-;-;-;1;-;-;-;-;18
"220340 Dom Expedito Lopes";-;-;-;-;-;-;1;-;-;-;-;-;1
"220345 Dom Inocêncio";-;-;-;2;-;1;-;-;-;-;-;-;3
"220342 Domingos Mourão";-;-;-;2;1;-;-;-;-;-;-;-;3
"220350 Elesbão Veloso";-;1;2;2;2;2;1;-;-;-;-;-;10
"220370 Esperantina";-;2;9;37;5;2;-;-;-;-;2;-;57
"220390 Floriano";-;-;2;2;4;1;-;1;-;-;-;-;10
"220410 Francisco Ayres";-;1;-;-;-;-;-;-;-;-;-;-;1
"220415 Francisco Macedo";-;-;1;5;1;-;-;-;-;-;-;-;7
"220430 Fronteiras";1;3;2;4;1;-;-;-;-;-;-;-;11
"220450 Guadalupe";-;-;2;-;1;-;-;-;-;-;-;-;3
"220460 Hugo Napoleão";-;-;-;4;2;-;-;-;-;-;-;-;6
"220465 Ilha Grande";-;1;-;-;-;-;-;-;-;-;-;-;1
"220470 Inhuma";-;-;1;4;4;2;-;-;-;-;-;-;11
"220480 Ipiranga do Piauí";-;-;3;18;21;1;-;-;-;-;-;-;43
"220500 Itainópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"220510 Itaueira";-;-;1;-;-;-;-;-;-;-;-;-;1
"220515 Jacobina do Piauí";-;-;1;4;5;-;-;-;-;-;-;-;10
"220520 Jaicós";-;-;1;-;-;-;-;-;-;-;-;-;1
"220527 Jatobá do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"220530 Jerumenha";-;1;3;-;2;1;-;1;-;-;-;-;8
"220540 Joaquim Pires";-;-;-;1;2;-;-;-;-;-;-;-;3
"220545 Joca Marques";-;1;11;1;2;-;3;-;-;-;-;-;18
"220550 José de Freitas";-;-;4;4;-;-;1;-;-;-;-;-;9
"220551 Juazeiro do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;1
"220552 Júlio Borges";-;-;-;3;5;-;-;-;-;-;-;-;8
"220553 Jurema";-;-;-;18;1;-;-;-;-;-;-;-;19
"220555 Lagoa Alegre";-;-;-;-;1;-;-;-;-;-;-;-;1
"220557 Lagoa de São Francisco";-;1;4;4;-;1;-;-;2;-;3;-;15
"220556 Lagoa do Barro do Piauí";-;-;-;1;2;-;-;-;-;-;-;-;3
"220559 Lagoa do Sítio";-;-;-;1;-;-;-;-;-;-;1;-;2
"220560 Landri Sales";1;-;2;4;1;-;-;-;-;-;-;-;8
"220570 Luís Correia";1;-;2;8;21;18;4;1;-;-;1;1;57
"220580 Luzilândia";-;-;-;14;3;-;1;-;1;-;-;-;19
"220595 Marcolândia";-;-;2;11;-;-;-;-;-;-;-;-;13
"220600 Marcos Parente";-;-;1;1;-;-;-;-;-;-;-;-;2
"220610 Matias Olímpio";-;-;2;1;1;-;-;-;-;-;-;-;4
"220620 Miguel Alves";-;1;-;-;-;1;-;-;-;-;-;-;2
"220630 Miguel Leão";-;-;1;1;-;-;4;-;-;-;-;-;6
"220635 Milton Brandão";-;-;-;2;1;2;-;5;3;-;-;-;13
"220640 Monsenhor Gil";1;1;10;17;6;1;1;-;-;-;-;-;37
"220650 Monsenhor Hipólito";-;-;-;1;3;2;4;-;-;-;-;-;10
"220665 Morro Cabeça no Tempo";-;-;-;-;-;1;1;-;-;-;-;-;2
"220667 Morro do Chapéu do Piauí";-;-;-;4;-;-;-;-;-;-;-;-;4
"220669 Murici dos Portelas";-;-;2;2;-;-;-;-;-;-;-;-;4
"220670 Nazaré do Piauí";-;-;4;1;-;-;-;-;-;-;-;-;5
"220672 Nazária";1;1;-;-;-;-;-;-;-;-;-;-;2
"220680 Nossa Senhora dos Remédios";-;-;-;6;11;4;1;-;-;4;12;21;59
"220690 Novo Oriente do Piauí";-;-;-;3;-;-;-;-;-;-;-;-;3
"220700 Oeiras";1;2;13;58;25;11;-;-;-;-;-;-;110
"220720 Padre Marcos";-;-;-;1;-;-;-;-;-;-;-;-;1
"220735 Pajeú do Piauí";-;-;-;2;-;-;-;-;-;-;-;-;2
"220740 Palmeira do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"220760 Parnaguá";1;5;16;11;-;-;-;-;-;-;-;-;33
"220770 Parnaíba";1;-;5;12;99;80;28;7;4;-;1;6;243
"220777 Patos do Piauí";-;-;-;1;1;1;-;-;-;-;-;-;3
"220780 Paulistana";-;-;-;2;1;2;-;-;-;-;-;-;5
"220790 Pedro II";-;4;4;19;12;15;8;5;1;-;-;-;68
"220800 Picos";15;13;64;206;97;45;6;23;1;1;3;5;479
"220810 Pimenteiras";-;-;-;1;2;4;-;-;-;-;-;-;7
"220820 Pio IX";-;1;2;2;-;3;-;-;-;-;-;-;8
"220830 Piracuruca";-;-;-;1;1;3;-;-;-;-;-;-;5
"220840 Piripiri";-;-;3;4;3;5;1;-;-;-;-;-;16
"220855 Porto Alegre do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220860 Prata do Piauí";-;1;-;-;-;-;-;-;-;-;-;1;2
"220880 Regeneração";-;-;-;5;-;1;-;-;-;-;-;-;6
"220900 Rio Grande do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220937 Santa Rosa do Piauí";-;1;4;1;-;-;-;-;-;-;-;-;6
"220945 Santo Antônio dos Milagres";-;-;-;5;2;-;-;-;-;-;-;-;7
"220955 São Braz do Piauí";-;-;1;2;-;-;-;-;-;-;-;-;3
"220960 São Félix do Piauí";-;-;1;2;-;1;-;-;-;-;-;-;4
"220965 São Francisco de Assis do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220970 São Francisco do Piauí";-;-;-;3;1;-;-;-;-;-;-;-;4
"220987 São João da Fronteira";-;-;-;1;-;-;-;-;-;-;-;-;1
"220995 São João da Varjota";-;-;-;5;1;-;-;-;-;-;-;-;6
"220997 São João do Arraial";-;-;-;26;-;-;-;-;-;-;-;-;26
"221000 São João do Piauí";-;-;5;7;-;-;-;-;-;-;-;-;12
"221005 São José do Divino";-;-;-;-;-;2;1;-;-;-;1;-;4
"221035 São Lourenço do Piauí";-;-;-;1;1;3;-;-;-;-;-;-;5
"221038 São Miguel da Baixa Grande";-;-;1;-;-;-;-;-;-;-;-;-;1
"221040 São Miguel do Tapuio";-;-;2;-;4;2;-;-;-;2;-;-;10
"221050 São Pedro do Piauí";-;-;-;2;2;-;-;-;-;-;-;-;4
"221060 São Raimundo Nonato";-;1;23;50;14;-;1;-;4;2;-;1;96
"221063 Sebastião Leal";-;-;1;3;6;-;-;-;-;-;-;1;11
"221070 Simões";-;-;-;-;1;1;-;-;-;-;-;-;2
"221080 Simplício Mendes";-;-;-;-;12;5;-;-;-;-;-;-;17
"221093 Sussuapara";-;-;-;-;-;-;-;1;-;-;-;-;1
"221100 Teresina";139;269;1306;1505;1057;318;143;96;71;79;53;99;5135
"221110 União";8;6;18;16;12;5;-;-;-;-;-;-;65
"221120 Uruçuí";2;2;3;14;8;3;-;1;-;-;-;-;33
"221130 Valença do Piauí";-;-;-;1;2;4;2;-;-;-;-;-;9
"221135 Várzea Branca";-;2;-;-;-;-;1;-;-;-;-;-;3
"221140 Várzea Grande";-;-;1;4;2;-;-;1;-;-;-;-;8
"221160 Vila Nova do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"230010 Abaiara";-;-;7;26;13;21;1;-;-;-;-;-;68
"230015 Acarape";1;10;15;4;9;28;4;-;3;-;-;2;76
"230020 Acaraú";-;-;3;6;9;11;19;13;1;-;-;-;62
"230030 Acopiara";-;-;1;4;5;11;10;5;1;2;1;-;40
"230040 Aiuaba";-;2;7;10;1;6;-;-;-;-;-;1;27
"230050 Alcântaras";-;-;33;144;286;232;76;16;2;-;-;2;791
"230060 Altaneira";-;1;1;2;1;1;-;-;-;-;1;-;7
"230075 Amontada";1;-;1;6;7;5;3;3;-;-;-;1;27
"230080 Antonina do Norte";-;-;1;1;1;-;-;-;-;-;-;-;3
"230090 Apuiarés";1;5;6;-;1;-;1;-;-;-;-;1;15
"230100 Aquiraz";27;97;531;212;110;122;65;31;11;-;-;8;1214
"230110 Aracati";20;16;50;56;42;53;12;13;32;1;8;-;303
"230120 Aracoiaba";-;1;2;15;35;29;24;10;4;3;-;-;123
"230125 Ararendá";-;-;-;-;2;2;1;1;1;-;2;1;10
"230130 Araripe";-;-;-;2;1;1;3;4;-;-;-;-;11
"230140 Aratuba";-;2;-;9;5;5;-;-;-;-;-;-;21
"230150 Arneiroz";66;89;53;20;2;2;1;3;-;1;-;1;238
"230160 Assaré";-;-;-;5;-;2;6;5;5;1;-;-;24
"230170 Aurora";-;-;1;10;4;-;1;1;-;-;-;-;17
"230180 Baixio";-;-;-;1;-;1;1;-;-;-;26;17;46
"230185 Banabuiú";-;1;1;3;2;2;3;-;-;-;-;1;13
"230190 Barbalha";24;72;191;209;80;31;4;6;1;1;-;1;620
"230195 Barreira";1;-;2;3;11;18;10;5;-;1;-;-;51
"230200 Barro";14;71;44;126;93;82;1;-;-;-;-;2;433
"230205 Barroquinha";2;1;4;7;35;18;24;20;11;1;3;3;129
"230210 Baturité";-;-;6;15;8;14;8;2;-;-;-;1;54
"230220 Beberibe";31;6;6;29;68;84;53;40;17;4;2;-;340
"230230 Bela Cruz";3;1;2;6;5;5;1;1;1;1;-;-;26
"230240 Boa Viagem";1;11;35;118;136;144;30;16;6;6;1;2;506
"230250 Brejo Santo";17;22;27;156;274;300;116;57;30;4;1;1;1005
"230260 Camocim";1;-;3;2;2;4;6;16;-;1;-;-;35
"230270 Campos Sales";-;-;1;18;7;13;4;-;-;1;-;-;44
"230280 Canindé";35;52;135;188;80;42;25;3;-;-;1;1;562
"230290 Capistrano";7;12;29;44;35;27;5;-;-;-;-;-;159
"230300 Caridade";1;7;9;4;11;35;19;-;2;-;-;1;89
"230310 Cariré";-;1;-;1;4;12;39;29;5;-;-;-;91
"230320 Caririaçu";1;1;2;7;15;7;2;-;-;5;-;1;41
"230330 Cariús";-;-;-;1;1;-;3;1;-;-;-;-;6
"230340 Carnaubal";-;-;-;2;-;-;-;1;-;-;-;-;3
"230350 Cascavel";4;2;14;17;26;29;16;3;3;3;-;1;118
"230360 Catarina";1;2;60;14;17;18;16;4;2;-;3;15;152
"230365 Catunda";-;-;8;5;12;12;4;-;-;-;-;-;41
"230370 Caucaia";86;163;273;236;183;128;52;19;6;2;4;6;1158
"230380 Cedro";-;-;-;-;1;-;-;-;-;-;-;1;2
"230390 Chaval";-;10;3;62;10;1;-;-;-;-;-;-;86
"230393 Choró";1;1;7;2;9;12;5;1;-;-;-;-;38
"230395 Chorozinho";1;1;1;1;-;-;1;2;2;-;-;-;9
"230400 Coreaú";251;70;10;32;15;15;20;7;1;3;4;-;428
"230410 Crateús";3;2;20;83;87;95;49;52;22;9;3;4;429
"230420 Crato";1;-;14;75;115;136;28;25;3;1;6;4;408
"230423 Croatá";-;-;3;9;20;10;9;3;-;-;-;-;54
"230425 Cruz";1;1;-;-;-;1;-;7;-;-;1;-;11
"230428 Eusébio";26;38;82;94;75;20;9;2;-;1;1;-;348
"230430 Farias Brito";-;1;2;6;12;25;25;16;20;17;5;-;129
"230435 Forquilha";-;-;2;-;3;1;1;5;6;12;19;59;108
"230440 Fortaleza";272;599;1569;3868;10340;6577;2623;1257;401;179;110;189;27984
"230450 Frecheirinha";2;-;4;25;18;34;22;12;-;-;-;-;117
"230460 General Sampaio";-;-;-;2;5;2;1;-;-;-;-;-;10
"230465 Graça";-;-;-;5;6;4;-;-;-;-;-;-;15
"230470 Granja";-;-;6;13;10;21;4;18;7;4;3;14;100
"230490 Groaíras";-;-;2;1;-;2;1;2;1;1;-;-;10
"230495 Guaiúba";-;-;-;1;2;7;4;-;-;-;-;1;15
"230500 Guaraciaba do Norte";2;-;15;22;38;62;31;15;9;25;15;10;244
"230510 Guaramiranga";-;1;1;11;3;1;3;8;-;-;-;-;28
"230520 Hidrolândia";315;73;115;98;70;38;17;9;4;-;1;1;741
"230523 Horizonte";1;38;131;142;99;37;21;9;4;3;4;9;498
"230526 Ibaretama";1;-;2;2;-;2;-;-;-;-;-;-;7
"230530 Ibiapina";-;-;-;4;3;-;1;1;-;-;-;-;9
"230533 Ibicuitinga";1;1;-;3;8;1;-;-;-;-;-;-;14
"230535 Icapuí";-;10;39;53;20;5;9;2;1;3;4;1;147
"230540 Icó";1;17;34;24;17;50;23;4;1;9;43;67;290
"230550 Iguatu";3;6;50;188;187;87;41;53;13;4;-;4;636
"230560 Independência";-;-;-;13;8;9;4;2;1;-;1;-;38
"230565 Ipaporanga";2;2;2;10;3;9;5;4;3;3;-;-;43
"230570 Ipaumirim";-;-;-;17;11;20;6;3;-;-;-;5;62
"230580 Ipu";29;246;203;40;8;9;3;-;5;4;2;10;559
"230590 Ipueiras";-;1;7;8;11;41;52;26;13;1;-;-;160
"230600 Iracema";2;1;-;1;3;-;-;2;-;-;-;-;9
"230610 Irauçuba";1;6;24;27;66;91;21;12;2;7;10;19;286
"230620 Itaiçaba";6;1;2;3;3;1;3;-;-;-;-;-;19
"230625 Itaitinga";-;8;22;114;82;23;5;2;2;-;-;2;260
"230630 Itapagé";-;1;1;1;1;7;3;-;-;-;-;-;14
"230640 Itapipoca";2;6;26;68;95;147;96;78;33;11;12;3;577
"230650 Itapiúna";2;1;5;41;37;37;12;10;-;-;-;-;145
"230655 Itarema";-;-;-;-;3;12;41;5;4;4;2;-;71
"230660 Itatira";-;2;1;2;10;22;10;15;4;8;4;29;107
"230670 Jaguaretama";-;-;2;1;5;4;4;2;-;1;-;-;19
"230680 Jaguaribara";-;1;2;4;10;151;55;90;18;5;-;1;337
"230690 Jaguaribe";1;2;3;5;17;2;11;7;1;1;1;4;55
"230700 Jaguaruana";1;2;7;8;6;2;2;2;-;12;1;2;45
"230710 Jardim";1;34;101;107;151;63;19;4;-;1;-;-;481
"230720 Jati";-;-;2;2;20;29;9;9;5;-;-;-;76
"230725 Jijoca de Jericoacoara";-;2;7;9;5;2;37;68;44;23;3;1;201
"230730 Juazeiro do Norte";8;8;230;592;144;74;46;7;2;1;2;3;1117
"230740 Jucás";25;66;55;56;12;16;15;6;2;2;-;-;255
"230750 Lavras da Mangabeira";-;-;4;2;4;15;8;7;6;-;-;-;46
"230760 Limoeiro do Norte";-;5;19;12;54;40;55;28;11;4;1;1;230
"230763 Madalena";-;2;16;12;13;30;5;2;1;1;-;-;82
"230765 Maracanaú";16;33;170;226;328;251;167;99;41;30;26;23;1410
"230770 Maranguape";5;29;81;118;98;81;43;17;7;5;4;2;490
