"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"293320 Vera Cruz";-;-;-;-;5;-;-;-;-;-;-;-;5
"293330 Vitória da Conquista";11;11;13;11;5;5;1;3;2;3;3;3;71
"293340 Wagner";-;-;-;-;-;-;-;-;-;-;-;3;3
"293350 Wenceslau Guimarães";-;-;1;-;1;-;1;-;-;-;-;-;3
"293360 Xique-Xique";-;2;-;4;60;-;2;-;-;-;-;-;68
"310010 Abadia dos Dourados";-;2;1;-;-;-;-;-;-;-;-;-;3
"310020 Abaeté";1;-;-;1;-;-;-;-;-;-;-;-;2
"310030 Abre Campo";-;-;-;-;-;-;-;1;-;-;-;-;1
"310040 Acaiaca";1;1;-;-;-;-;-;-;-;-;-;-;2
"310050 Açucena";2;-;-;-;-;-;-;-;-;-;-;-;2
"310060 Água Boa";1;-;1;-;-;-;-;-;-;-;-;-;2
"310070 Água Comprida";-;-;1;1;-;2;-;-;-;-;-;-;4
"310080 Aguanil";-;-;1;-;-;-;-;1;-;-;-;1;3
"310090 Águas Formosas";2;-;-;-;-;-;-;-;-;-;-;-;2
"310100 Águas Vermelhas";1;2;-;-;-;-;-;-;-;-;-;-;3
"310110 Aimorés";-;-;-;1;-;1;2;8;1;-;-;-;13
"310150 Além Paraíba";1;2;-;1;1;2;-;-;-;-;-;2;9
"310160 Alfenas";4;6;13;47;47;12;-;-;1;-;-;4;134
"310170 Almenara";-;-;-;-;1;-;-;-;-;-;-;-;1
"310190 Alpinópolis";-;-;-;-;-;-;-;-;-;1;1;-;2
"310200 Alterosa";-;-;-;-;-;-;-;-;-;-;3;-;3
"310220 Alvarenga";5;4;1;-;2;-;-;-;-;-;2;-;14
"310230 Alvinópolis";3;2;-;1;6;1;-;-;-;1;1;-;15
"310260 Andradas";-;-;-;-;-;1;-;-;-;1;-;-;2
"310300 Antônio Dias";3;2;2;4;2;4;1;1;2;2;5;-;28
"310330 Aracitaba";-;1;-;-;-;-;-;-;-;-;-;-;1
"310340 Araçuaí";9;3;7;2;1;1;1;1;2;3;6;3;39
"310350 Araguari";2;2;3;4;15;10;7;1;2;2;1;4;53
"310375 Araporã";1;9;13;8;3;1;3;-;-;1;3;6;48
"310380 Arapuá";-;-;-;-;-;1;-;-;-;-;-;-;1
"310390 Araújos";2;3;8;7;8;6;13;6;2;1;1;3;60
"310400 Araxá";-;1;7;12;30;17;7;1;3;2;2;1;83
"310410 Arceburgo";-;-;2;2;1;-;1;-;1;-;-;-;7
"310420 Arcos";7;7;38;165;59;10;2;-;1;5;53;223;570
"310430 Areado";-;-;-;-;-;-;-;-;-;-;1;-;1
"310450 Arinos";-;-;-;-;-;-;2;-;1;1;13;17;34
"310460 Astolfo Dutra";-;1;-;-;-;4;-;-;1;-;-;-;6
"310470 Ataléia";-;1;-;-;-;-;-;-;-;-;-;-;1
"310480 Augusto de Lima";-;-;-;1;-;-;-;-;-;-;-;1;2
"310510 Bambuí";3;-;-;-;4;1;1;-;1;-;-;-;10
"310540 Barão de Cocais";-;-;-;-;-;-;-;-;-;-;-;2;2
"310550 Barão de Monte Alto";-;-;1;-;-;-;-;-;-;-;-;-;1
"310560 Barbacena";6;4;6;5;1;-;-;-;-;3;2;-;27
"310570 Barra Longa";1;-;-;-;-;-;-;-;-;-;-;-;1
"310590 Barroso";-;-;-;2;-;-;1;-;-;-;2;2;7
"310600 Bela Vista de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"310610 Belmiro Braga";-;-;-;-;-;-;-;-;-;-;-;1;1
"310620 Belo Horizonte";115;71;103;115;96;43;44;47;47;77;113;131;1002
"310630 Belo Oriente";23;50;93;45;20;-;1;-;-;1;1;1;235
"310640 Belo Vale";2;7;5;-;-;-;-;-;-;1;-;-;15
"310670 Betim";17;4;7;7;7;5;5;34;3;6;24;201;320
"310690 Bicas";-;-;-;-;1;-;-;-;-;-;-;-;1
"310700 Biquinhas";1;-;-;1;-;-;-;-;-;-;-;-;2
"310710 Boa Esperança";1;-;-;-;-;-;-;-;-;1;-;-;2
"310730 Bocaiúva";19;18;51;104;137;70;15;12;-;-;-;2;428
"310740 Bom Despacho";-;2;2;5;4;3;-;-;-;1;1;-;18
"310760 Bom Jesus da Penha";-;1;-;-;-;-;-;-;-;-;-;-;1
"310770 Bom Jesus do Amparo";-;-;-;-;-;-;-;-;-;1;4;1;6
"310780 Bom Jesus do Galho";-;-;-;2;-;-;-;-;1;-;-;-;3
"310800 Bom Sucesso";-;-;2;12;3;1;-;-;-;-;-;2;20
"310810 Bonfim";2;4;5;4;-;-;-;-;-;-;-;-;15
"310830 Borda da Mata";-;-;-;1;-;-;-;-;-;-;-;-;1
"310840 Botelhos";-;1;-;-;-;-;-;-;-;-;-;-;1
"310850 Botumirim";-;-;-;-;-;-;-;-;2;5;-;-;7
"310855 Brasilândia de Minas";1;-;-;3;6;4;-;-;-;-;24;27;65
"310860 Brasília de Minas";-;2;-;-;-;-;-;-;1;-;-;-;3
"310880 Braúnas";-;-;-;1;-;-;-;-;-;-;-;-;1
"310900 Brumadinho";4;1;5;4;1;1;-;1;-;-;-;7;24
"310920 Buenópolis";-;-;1;5;-;-;-;-;-;-;2;1;9
"310940 Buritizeiro";-;1;1;2;-;-;-;-;1;4;1;17;27
"310945 Cabeceira Grande";1;-;1;-;-;-;1;-;-;1;4;3;11
"310980 Cachoeira Dourada";1;1;2;1;4;-;-;-;1;-;-;2;12
"310990 Caetanópolis";8;7;8;3;1;1;-;-;-;1;-;-;29
"311000 Caeté";2;-;-;-;2;-;-;-;1;3;3;1;12
"311020 Cajuri";1;-;-;-;-;-;-;-;-;-;-;-;1
"311070 Cambuquira";-;-;1;-;-;-;-;-;-;-;-;1;2
"311080 Campanário";2;-;1;1;-;-;1;-;-;1;-;-;6
"311090 Campanha";4;10;-;-;-;-;-;-;-;-;-;-;14
"311110 Campina Verde";1;3;1;1;2;3;6;3;2;7;18;179;226
"311115 Campo Azul";-;-;-;-;-;-;-;1;-;-;-;-;1
"311120 Campo Belo";1;-;1;1;1;2;1;-;-;-;-;-;7
"311130 Campo do Meio";2;1;-;-;-;-;-;-;-;-;-;-;3
"311140 Campo Florido";1;-;1;-;1;-;-;-;-;-;-;-;3
"311150 Campos Altos";-;1;6;70;31;10;-;-;1;-;-;-;119
"311160 Campos Gerais";1;-;-;-;-;-;-;-;-;-;-;-;1
"311180 Canápolis";4;2;2;20;19;4;9;6;6;4;5;-;81
"311200 Candeias";-;1;2;3;1;-;1;-;-;-;-;-;8
"311230 Capelinha";-;-;-;-;-;-;-;-;-;-;1;-;1
"311250 Capim Branco";-;-;-;1;-;-;-;-;-;-;-;-;1
"311260 Capinópolis";7;4;15;39;28;13;5;2;2;2;2;3;122
"311265 Capitão Andrade";1;-;-;-;-;-;-;-;-;-;-;-;1
"311270 Capitão Enéas";-;1;-;3;5;5;1;1;-;-;3;-;19
"311300 Caraí";-;-;1;-;-;-;-;1;-;-;-;-;2
"311320 Carandaí";2;-;1;1;-;-;-;-;-;-;-;1;5
"311330 Carangola";-;-;-;-;-;-;-;-;3;-;-;-;3
"311340 Caratinga";5;1;1;4;1;1;1;-;-;-;2;1;17
"311370 Carlos Chagas";-;1;2;-;2;-;-;2;-;-;-;-;7
"311380 Carmésia";-;-;1;-;-;-;-;-;-;-;-;-;1
"311390 Carmo da Cachoeira";-;-;-;-;-;-;-;-;-;2;1;-;3
"311400 Carmo da Mata";-;-;1;-;-;1;-;-;-;-;-;1;3
"311420 Carmo do Cajuru";-;-;2;1;1;-;-;-;-;-;-;1;5
"311430 Carmo do Paranaíba";-;-;1;-;1;1;-;-;-;-;-;-;3
"311440 Carmo do Rio Claro";-;2;1;-;-;-;-;-;-;-;-;-;3
"311450 Carmópolis de Minas";-;1;2;-;-;-;-;-;-;-;-;1;4
"311455 Carneirinho";-;-;-;1;-;-;-;-;-;-;-;1;2
"311490 Casa Grande";-;-;-;-;-;-;-;-;-;-;-;1;1
"311500 Cascalho Rico";-;-;-;3;-;-;-;-;-;-;-;-;3
"311510 Cássia";1;-;-;-;-;-;-;-;1;-;-;-;2
"311530 Cataguases";-;2;1;4;2;-;2;-;-;-;-;1;12
"311545 Catuji";-;-;1;-;-;-;-;-;-;-;-;-;1
"311547 Catuti";8;6;18;8;4;-;-;-;-;-;1;-;45
"311550 Caxambu";-;-;-;-;-;-;1;-;-;-;-;-;1
"311560 Cedro do Abaeté";-;1;-;-;-;-;-;-;-;-;-;-;1
"311570 Central de Minas";-;-;-;-;-;-;-;1;-;-;-;-;1
"311580 Centralina";3;1;3;17;13;11;4;3;2;1;4;4;66
"311590 Chácara";1;-;-;-;-;-;-;-;-;-;-;-;1
"311615 Chapada Gaúcha";2;-;-;-;-;-;-;-;-;2;-;5;9
"311650 Claro dos Poções";-;-;-;-;-;1;3;-;-;-;-;1;5
"311660 Cláudio";2;-;-;-;-;-;-;1;-;-;-;-;3
"311710 Conceição da Aparecida";1;-;-;-;2;-;-;-;-;-;-;-;3
"311520 Conceição da Barra de Minas";-;-;-;-;-;-;-;-;-;-;-;2;2
"311730 Conceição das Alagoas";1;3;3;46;77;22;3;4;1;-;3;6;169
"311720 Conceição das Pedras";-;-;-;-;-;-;-;-;-;1;-;-;1
"311750 Conceição do Mato Dentro";-;2;1;1;1;-;-;1;-;1;-;-;7
"311760 Conceição do Pará";1;-;-;-;1;-;-;-;-;-;-;-;2
"311783 Cônego Marinho";-;-;1;-;-;-;1;-;-;-;-;-;2
"311787 Confins";-;-;-;-;-;-;-;-;-;-;1;-;1
"311800 Congonhas";2;1;-;-;-;-;-;-;-;-;1;2;6
"311820 Conquista";-;-;-;-;-;1;-;-;1;7;2;1;12
"311830 Conselheiro Lafaiete";7;11;6;2;1;2;1;-;3;1;2;2;38
"311840 Conselheiro Pena";4;2;2;3;8;1;1;-;-;-;-;-;21
"311860 Contagem";47;32;42;40;64;34;36;26;32;54;87;137;631
"311870 Coqueiral";-;-;-;-;-;1;-;-;-;1;-;-;2
"311880 Coração de Jesus";-;1;4;1;4;1;-;-;-;-;-;1;12
"311890 Cordisburgo";-;-;-;-;-;-;-;1;-;-;-;-;1
"311910 Corinto";1;3;3;1;-;-;-;-;-;-;1;-;9
"311930 Coromandel";-;-;-;1;2;-;-;2;1;-;1;-;7
"311940 Coronel Fabriciano";208;223;863;1184;514;108;39;17;13;32;33;16;3250
"311970 Coronel Xavier Chaves";-;-;-;-;-;-;-;-;-;-;-;1;1
"311995 Córrego Fundo";1;-;-;1;-;-;-;-;-;-;-;-;2
"312015 Crisólita";-;-;3;-;-;-;-;-;-;-;-;-;3
"312030 Cristália";-;-;1;3;1;3;2;-;-;-;-;-;10
"312050 Cristina";-;-;-;-;-;-;1;-;-;-;-;-;1
"312070 Cruzeiro da Fortaleza";-;1;-;-;-;-;-;1;-;-;-;-;2
"312083 Cuparaque";-;-;-;9;13;4;3;-;-;-;-;-;29
"312087 Curral de Dentro";-;-;-;1;-;-;-;-;-;-;-;-;1
"312090 Curvelo";3;4;-;1;1;2;-;2;-;5;3;2;23
"312100 Datas";-;-;1;-;-;-;-;-;-;-;-;-;1
"312110 Delfim Moreira";1;-;-;-;-;-;-;-;-;-;-;-;1
"312125 Delta";3;8;2;31;60;4;2;-;-;-;-;16;126
"312130 Descoberto";-;-;-;-;-;-;-;-;-;-;1;1;2
"312160 Diamantina";4;6;8;8;-;1;-;-;-;1;2;1;31
"312190 Divinésia";-;2;1;2;-;-;-;-;-;-;-;-;5
"312210 Divino das Laranjeiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"312230 Divinópolis";13;4;9;12;5;7;7;5;7;2;3;3;77
"312240 Divisa Nova";3;7;3;-;-;-;-;-;-;1;1;1;16
"312247 Dom Bosco";-;-;-;-;-;-;-;-;-;-;-;1;1
"312250 Dom Cavati";-;-;-;-;-;-;1;-;-;-;1;-;2
"312290 Dona Eusébia";1;-;-;1;1;-;-;-;-;-;-;-;3
"312320 Dores do Indaiá";4;6;11;32;9;2;-;-;-;-;1;-;65
"312340 Doresópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"312370 Engenheiro Caldas";-;1;-;-;-;-;-;-;-;-;1;-;2
"312385 Entre Folhas";1;-;1;-;-;-;-;-;-;-;-;-;2
"312410 Esmeraldas";1;1;1;-;1;-;-;-;-;-;2;1;7
"312420 Espera Feliz";-;-;-;-;-;1;1;-;-;-;1;-;3
"312430 Espinosa";1;-;2;-;1;-;-;4;1;2;-;1;12
"312450 Estiva";-;-;-;-;-;-;-;-;-;-;1;1;2
"312470 Estrela do Indaiá";13;22;15;1;-;-;-;-;1;1;-;-;53
"312480 Estrela do Sul";-;1;-;-;-;-;-;-;-;5;-;-;6
"312490 Eugenópolis";1;1;-;-;1;-;1;-;1;-;1;-;6
"312520 Fama";-;1;1;-;-;-;-;-;-;-;-;-;2
"312560 Felisburgo";1;-;-;-;-;-;-;-;-;-;-;-;1
"312570 Felixlândia";4;1;-;1;2;-;-;-;-;-;4;3;15
"312580 Fernandes Tourinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"312590 Ferros";-;-;1;-;-;-;-;-;-;-;-;-;1
"312600 Florestal";-;-;1;-;-;-;-;-;-;1;-;-;2
"312610 Formiga";1;-;4;7;7;3;1;1;-;-;-;4;28
"312640 Fortuna de Minas";-;-;-;-;2;-;-;-;-;-;-;-;2
"312660 Francisco Dumont";-;-;-;-;-;-;-;-;-;-;-;1;1
"312670 Francisco Sá";3;-;-;3;7;10;7;4;1;2;3;4;44
"312675 Franciscópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"312700 Fronteira";1;4;4;4;-;-;-;1;1;-;3;3;21
"312705 Fronteira dos Vales";-;-;-;1;-;-;-;-;-;-;-;-;1
"312707 Fruta de Leite";-;-;-;-;-;-;-;-;-;-;-;1;1
"312710 Frutal";3;14;29;8;3;10;5;2;1;6;5;4;90
"312730 Galiléia";-;-;-;-;-;-;2;-;-;-;-;-;2
"312733 Gameleiras";-;1;-;-;2;9;28;4;-;-;-;7;51
"312735 Glaucilândia";-;1;3;6;7;1;-;-;-;-;-;1;19
"312737 Goiabeira";-;6;1;3;4;6;-;-;-;-;-;-;20
"312738 Goianá";-;-;1;-;-;-;-;-;-;1;-;-;2
"312760 Gouveia";-;1;-;-;-;-;-;-;-;-;2;-;3
"312770 Governador Valadares";23;31;33;12;9;14;7;11;14;12;8;7;181
"312790 Grupiara";-;-;-;-;-;-;-;-;-;-;-;1;1
"312800 Guanhães";2;-;2;-;-;-;-;-;-;-;-;-;4
"312820 Guaraciaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"312825 Guaraciama";-;3;17;6;4;26;19;2;1;-;-;-;78
"312830 Guaranésia";1;-;-;-;-;-;-;-;-;-;-;-;1
"312840 Guarani";-;-;1;6;3;-;-;1;-;9;8;65;93
"312850 Guarará";-;-;-;1;-;-;-;-;-;-;-;-;1
"312860 Guarda-Mor";-;-;1;8;5;-;-;-;-;-;-;-;14
"312870 Guaxupé";4;5;6;3;3;2;-;-;3;-;1;1;28
"312880 Guidoval";12;32;-;5;-;-;-;-;-;-;-;-;49
"312890 Guimarânia";-;-;-;-;-;-;-;-;1;-;1;-;2
"312900 Guiricema";1;3;26;51;5;1;-;-;-;1;-;-;88
"312910 Gurinhatã";2;3;7;6;5;1;6;1;-;-;-;3;34
"312950 Ibiá";-;-;-;-;1;-;1;-;1;1;-;-;4
"312960 Ibiaí";-;-;-;-;-;-;-;-;-;-;1;19;20
"312965 Ibiracatu";-;-;2;1;4;8;13;2;-;-;-;-;30
"312970 Ibiraci";-;5;-;-;-;-;-;-;-;1;-;-;6
"312980 Ibirité";4;1;1;-;2;-;1;-;1;1;1;6;18
"313005 Icaraí de Minas";1;-;-;-;-;-;1;-;-;8;24;9;43
"313010 Igarapé";-;-;-;2;1;-;1;-;1;-;-;-;5
"313020 Igaratinga";10;1;-;1;1;-;-;3;-;-;2;-;18
"313030 Iguatama";-;-;1;-;5;1;2;2;-;1;3;7;22
"313040 Ijaci";-;-;-;-;-;-;-;-;-;-;-;1;1
"313050 Ilicínea";-;-;-;-;-;-;1;-;-;-;-;-;1
"313055 Imbé de Minas";-;-;-;1;2;-;-;2;-;-;1;-;6
"313060 Inconfidentes";1;-;-;-;-;-;-;-;-;-;-;-;1
"313065 Indaiabira";1;-;-;-;-;-;-;-;-;-;-;-;1
"313070 Indianópolis";-;-;-;2;-;-;-;-;-;-;-;-;2
"313090 Inhapim";-;-;-;2;1;-;-;-;-;2;-;1;6
"313110 Inimutaba";-;-;-;-;-;-;-;-;-;-;1;-;1
"313115 Ipaba";1;3;13;34;38;25;22;3;3;2;3;5;152
"313130 Ipatinga";108;102;319;559;350;234;123;59;56;60;58;67;2095
"313140 Ipiaçu";-;1;-;5;-;-;-;-;-;-;-;-;6
"313150 Ipuiúna";-;-;1;-;-;-;-;-;-;-;-;-;1
"313160 Iraí de Minas";-;-;1;-;-;-;1;-;-;-;-;-;2
"313170 Itabira";3;6;6;3;5;1;1;-;1;4;1;2;33
"313190 Itabirito";-;-;-;-;-;-;-;1;2;1;-;-;4
"313210 Itacarambi";-;-;1;4;3;2;1;1;-;-;-;-;12
"313230 Itaipé";-;-;1;-;-;-;-;-;-;-;-;-;1
"313240 Itajubá";1;2;-;-;-;-;1;1;-;-;-;-;5
"313250 Itamarandiba";-;-;1;1;-;-;-;-;-;-;-;2;4
"313270 Itambacuri";4;8;2;-;-;2;-;-;1;4;5;10;36
"313310 Itanhandu";-;-;-;-;-;-;-;-;1;-;-;-;1
"313340 Itapagipe";-;1;-;2;1;-;1;-;-;-;2;7;14
"313350 Itapecerica";7;10;1;5;3;-;-;-;2;1;-;4;33
"313360 Itapeva";-;1;-;-;-;-;-;-;-;-;-;-;1
"313370 Itatiaiuçu";-;-;-;-;-;-;-;-;-;-;1;-;1
"313375 Itaú de Minas";2;2;-;2;-;-;-;-;-;2;2;4;14
"313380 Itaúna";4;2;2;-;2;3;1;1;3;1;-;3;22
"313420 Ituiutaba";6;20;76;210;213;100;19;14;3;6;5;8;680
"313440 Iturama";2;3;4;4;16;5;3;1;1;1;1;1;42
"313450 Itutinga";-;-;1;-;-;-;-;-;-;-;-;-;1
"313460 Jaboticatubas";-;1;-;-;-;-;2;2;-;-;-;-;5
"313470 Jacinto";3;3;1;2;12;21;11;3;6;3;-;1;66
"313500 Jaguaraçu";2;1;-;3;1;1;-;-;-;2;-;-;10
"313505 Jaíba";1;5;2;-;-;-;-;-;-;-;-;-;8
"313507 Jampruca";-;-;-;-;1;-;-;-;-;-;-;-;1
"313510 Janaúba";63;249;488;437;187;49;16;18;9;2;6;12;1536
"313520 Januária";3;-;1;-;2;3;5;2;1;1;2;2;22
"313530 Japaraíba";-;-;-;-;-;-;1;-;-;-;-;-;1
"313535 Japonvar";-;-;1;-;4;2;3;1;-;-;-;1;12
"313540 Jeceaba";1;1;-;-;1;-;-;-;-;-;-;-;3
"313610 Joanésia";6;2;9;1;3;1;-;-;-;1;-;-;23
"313620 João Monlevade";2;1;-;-;-;2;-;-;-;-;-;1;6
"313630 João Pinheiro";-;-;-;5;45;96;10;6;2;2;6;12;184
"313655 José Raydan";1;-;-;-;-;-;-;-;-;-;-;-;1
"313665 Juatuba";-;4;5;1;-;-;-;-;1;-;1;3;15
"313670 Juiz de Fora";18;11;26;30;25;9;3;5;7;7;9;12;162
"313680 Juramento";-;-;-;-;-;-;-;-;-;-;-;10;10
"313695 Juvenília";-;-;-;1;3;10;1;-;-;-;-;-;15
"313720 Lagoa da Prata";-;3;53;246;217;27;11;1;-;3;12;11;584
"313730 Lagoa dos Patos";-;-;-;-;1;-;-;-;-;-;-;-;1
"313740 Lagoa Dourada";1;-;-;-;-;-;-;-;-;-;-;-;1
"313750 Lagoa Formosa";-;-;-;-;-;-;-;-;1;-;-;-;1
"313753 Lagoa Grande";-;-;5;70;71;6;2;-;-;-;-;-;154
"313760 Lagoa Santa";4;5;3;1;-;-;-;-;-;3;2;1;19
"313770 Lajinha";-;-;1;-;-;-;-;-;-;1;2;-;4
"313780 Lambari";-;-;2;-;-;-;-;-;-;-;-;-;2
"313810 Lassance";1;-;-;3;2;1;-;1;-;-;1;-;9
"313820 Lavras";3;-;-;-;3;-;-;-;-;-;-;3;9
"313830 Leandro Ferreira";-;-;-;1;-;-;-;-;-;-;-;-;1
"313840 Leopoldina";5;1;2;-;2;2;1;-;-;-;2;-;15
"313860 Lima Duarte";-;-;-;-;-;-;-;-;-;-;1;2;3
"313862 Limeira do Oeste";-;1;-;-;2;-;-;1;2;-;1;-;7
"313865 Lontra";1;1;-;-;-;-;-;-;-;-;-;-;2
"313868 Luislândia";-;2;-;-;1;1;-;-;-;-;-;-;4
"313880 Luz";-;1;3;13;12;2;-;-;-;-;-;-;31
"313920 Malacacheta";-;-;1;-;-;-;-;-;-;-;-;-;1
"313925 Mamonas";-;-;-;-;-;-;2;13;31;14;10;18;88
"313930 Manga";-;-;3;27;79;27;11;2;-;-;2;-;151
"313940 Manhuaçu";1;1;-;-;-;-;1;-;-;-;-;2;5
"313960 Mantena";-;-;4;7;8;17;12;3;1;2;-;2;56
"313970 Maravilhas";-;-;-;1;1;7;-;-;-;-;-;2;11
"313990 Maria da Fé";-;1;-;2;-;-;-;-;-;-;1;-;4
"314000 Mariana";3;1;3;1;2;-;-;1;2;1;1;-;15
"314010 Marilac";-;-;-;-;-;-;-;-;-;-;-;3;3
"314015 Mário Campos";1;-;-;-;-;-;-;-;-;1;1;-;3
"314020 Maripá de Minas";1;-;-;-;-;-;-;-;-;-;-;1;2
"314030 Marliéria";8;11;7;53;10;-;-;-;-;-;-;-;89
"314050 Martinho Campos";-;1;2;1;-;-;-;-;-;7;20;61;92
"314055 Mata Verde";-;-;-;-;-;-;-;-;1;-;-;-;1
"314060 Materlândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"314070 Mateus Leme";-;-;5;-;2;1;-;1;-;-;1;-;10
"314085 Matias Cardoso";-;-;-;-;-;-;-;3;1;-;-;-;4
"314100 Mato Verde";8;13;6;10;11;1;4;-;-;43;23;28;147
"314110 Matozinhos";2;1;-;1;1;-;-;-;-;-;2;-;7
"314120 Matutina";-;-;-;1;-;-;-;-;-;-;-;1;2
"314160 Mercês";-;-;1;-;-;-;-;-;-;-;-;-;1
"314180 Minas Novas";-;-;-;-;1;-;-;-;-;-;-;-;1
"314200 Mirabela";1;-;-;-;2;3;1;4;6;3;22;187;229
"314210 Miradouro";-;2;-;3;1;2;2;-;-;-;1;3;14
"314220 Miraí";-;-;-;1;5;3;2;-;-;-;1;-;12
"314225 Miravânia";-;-;-;-;-;2;-;-;-;-;-;-;2
"314240 Moema";20;35;11;-;-;-;-;-;-;-;-;-;66
"314250 Monjolos";1;-;-;-;-;-;1;-;-;-;1;-;3
"314260 Monsenhor Paulo";-;-;1;1;-;-;-;-;-;-;-;-;2
"314270 Montalvânia";2;6;16;30;89;83;6;3;1;-;-;-;236
"314280 Monte Alegre de Minas";1;-;3;-;1;-;-;-;-;-;1;1;7
"314290 Monte Azul";3;-;2;2;5;2;-;3;5;-;1;1;24
"314300 Monte Belo";1;-;-;-;-;-;-;-;-;-;-;-;1
"314310 Monte Carmelo";-;3;3;3;4;1;-;3;-;-;1;-;18
"314320 Monte Santo de Minas";1;1;-;-;-;1;-;1;-;1;-;-;5
"314340 Monte Sião";1;-;-;-;-;-;-;-;-;-;-;-;1
"314330 Montes Claros";4;12;38;63;63;50;10;4;-;-;-;2;246
"314350 Morada Nova de Minas";1;1;1;12;6;4;-;-;-;-;-;1;26
"314370 Morro do Pilar";-;-;-;3;-;-;-;-;-;-;-;-;3
"314390 Muriaé";34;26;12;8;10;8;12;7;7;17;25;19;185
"314400 Mutum";3;-;-;-;-;-;-;-;-;-;1;-;4
"314410 Muzambinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"314430 Nanuque";-;-;-;5;3;1;1;-;-;-;-;1;11
"314435 Naque";2;-;2;2;-;-;-;-;-;-;1;-;7
"314460 Nepomuceno";-;-;-;4;2;4;-;1;-;1;-;-;12
"314465 Ninheira";1;-;-;-;-;-;-;-;-;-;-;-;1
"314467 Nova Belém";-;-;2;-;-;-;-;-;-;-;-;-;2
"314470 Nova Era";-;1;-;-;-;-;-;-;-;-;-;-;1
"314480 Nova Lima";18;7;16;7;3;7;5;1;6;15;9;12;106
"314500 Nova Ponte";-;3;5;3;3;2;2;-;-;-;-;-;18
"314505 Nova Porteirinha";2;8;33;44;9;1;1;-;-;-;-;-;98
"314520 Nova Serrana";14;100;143;219;118;18;5;6;5;2;2;1;633
"313660 Nova União";-;1;-;-;2;-;-;-;-;-;1;1;5
"314535 Novo Oriente de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"314545 Olhos-d'Água";-;-;-;1;-;-;-;1;-;-;-;-;2
"314560 Oliveira";1;-;-;2;-;-;-;1;-;1;-;-;5
"314580 Onça de Pitangui";1;-;-;-;-;-;-;-;-;-;-;-;1
"314590 Ouro Branco";-;-;-;1;-;-;-;1;-;-;-;-;2
"314600 Ouro Fino";-;-;-;2;-;-;-;-;1;-;-;-;3
"314610 Ouro Preto";1;-;2;-;-;-;-;-;-;1;-;-;4
"314625 Padre Carvalho";-;-;-;-;-;-;-;1;-;-;-;-;1
"314630 Padre Paraíso";3;2;-;-;3;-;-;-;-;1;3;-;12
"314655 Pai Pedro";-;-;-;1;18;2;-;-;-;-;-;-;21
"314640 Paineiras";-;-;1;1;-;1;1;-;-;4;1;-;9
"314650 Pains";1;-;-;2;2;-;-;-;-;2;2;1;10
"314670 Palma";-;-;-;1;-;-;-;-;1;-;-;-;2
"314690 Papagaios";-;-;4;5;-;-;-;-;-;-;-;1;10
"314710 Pará de Minas";2;1;1;3;1;3;-;1;2;-;1;7;22
"314700 Paracatu";6;3;3;14;12;16;11;2;6;4;8;43;128
"314720 Paraguaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"314730 Paraisópolis";-;-;-;1;-;-;-;-;-;1;-;-;2
"314740 Paraopeba";-;-;-;-;-;-;-;-;1;-;-;1;2
"314760 Passa Quatro";1;-;-;3;-;-;-;-;-;-;-;-;4
"314790 Passos";11;10;8;10;17;8;3;5;5;25;14;66;182
"314795 Patis";-;-;-;-;-;-;-;-;-;-;-;1;1
"314800 Patos de Minas";7;6;8;7;3;-;3;2;11;22;5;13;87
"314810 Patrocínio";-;3;4;8;10;4;1;7;12;9;14;7;79
"314870 Pedra Azul";-;-;-;-;-;-;-;-;-;1;-;-;1
"314880 Pedra do Anta";-;-;-;-;-;1;-;-;-;-;-;-;1
"314890 Pedra do Indaiá";1;-;-;-;-;-;-;-;-;-;-;1;2
"314915 Pedras de Maria da Cruz";-;-;1;-;-;-;-;-;-;-;-;-;1
"314930 Pedro Leopoldo";1;-;-;1;-;1;-;-;-;-;1;3;7
"314940 Pedro Teixeira";-;-;-;-;-;-;-;-;-;-;-;1;1
"314950 Pequeri";-;-;1;-;-;-;-;-;-;-;-;-;1
"314960 Pequi";-;3;11;31;11;-;2;-;-;-;-;-;58
"314970 Perdigão";2;2;4;3;2;-;-;1;-;3;4;1;22
"314980 Perdizes";-;-;-;-;-;-;2;-;-;-;-;-;2
"314990 Perdões";-;2;-;-;-;-;-;1;-;1;-;-;4
"315000 Pescador";-;-;1;-;-;-;-;-;1;-;-;1;3
"315010 Piau";1;1;-;-;-;-;-;-;-;-;1;-;3
"315015 Piedade de Caratinga";-;1;-;-;-;1;-;1;1;-;-;1;5
"315020 Piedade de Ponte Nova";-;-;-;2;7;4;-;-;-;-;-;-;13
"315050 Pimenta";1;1;-;1;-;-;-;-;-;-;-;-;3
