"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"411729 Novo Itacolomi";1;1;1;2;1;1;-;-;-;-;-;-;7
"411730 Ortigueira";-;-;1;-;-;-;-;-;-;-;-;-;1
"411740 Ourizona";-;3;1;2;-;-;-;-;-;-;-;-;6
"411745 Ouro Verde do Oeste";-;4;21;28;3;-;1;-;-;-;-;-;57
"411750 Paiçandu";14;63;128;91;16;1;-;1;1;1;1;-;317
"411770 Palmeira";1;1;-;-;-;-;-;-;-;-;-;-;2
"411790 Palotina";6;10;15;13;3;-;-;-;1;-;-;1;49
"411800 Paraíso do Norte";2;2;6;6;-;-;-;-;-;-;-;-;16
"411810 Paranacity";7;11;7;1;-;-;-;-;-;-;-;-;26
"411820 Paranaguá";2640;3958;3589;2977;495;128;93;-;4;17;8;3;13912
"411830 Paranapoema";1;7;7;1;-;-;1;-;-;-;-;-;17
"411840 Paranavaí";31;50;57;20;7;-;2;2;-;1;-;2;172
"411845 Pato Bragado";2;8;4;6;1;-;-;-;-;1;-;-;22
"411850 Pato Branco";6;13;41;28;6;-;-;-;-;-;-;-;94
"411870 Paulo Frontin";-;-;-;1;-;-;-;-;-;-;-;-;1
"411880 Peabiru";6;27;14;4;1;-;-;-;-;-;-;-;52
"411885 Perobal";1;4;8;6;-;-;-;-;-;-;-;-;19
"411890 Pérola";2;16;90;30;8;-;-;-;-;-;2;-;148
"411900 Pérola d'Oeste";2;3;10;53;24;2;-;-;-;-;-;-;94
"411915 Pinhais";12;8;10;2;1;-;-;-;1;-;1;-;35
"411925 Pinhal de São Bento";-;-;2;2;1;-;-;-;-;-;-;-;5
"411920 Pinhalão";-;-;2;-;-;-;-;-;-;-;-;-;2
"411930 Pinhão";-;-;1;-;-;-;-;-;-;-;-;-;1
"411950 Piraquara";-;3;1;-;-;-;-;-;-;1;-;-;5
"411960 Pitanga";1;2;5;1;-;-;-;-;-;-;-;-;9
"411965 Pitangueiras";4;6;7;9;1;2;1;-;1;-;1;-;32
"411980 Planalto";16;40;44;28;3;-;-;-;-;-;-;-;131
"411990 Ponta Grossa";13;13;16;17;5;-;-;-;1;-;-;-;65
"411995 Pontal do Paraná";40;42;20;13;1;-;-;-;-;-;-;-;116
"412000 Porecatu";36;77;106;38;3;1;1;-;-;-;-;3;265
"412015 Porto Barreiro";-;2;-;-;-;-;-;-;-;-;-;-;2
"412020 Porto Rico";1;1;8;3;-;-;-;-;-;-;1;-;14
"412033 Prado Ferreira";10;24;6;-;-;-;-;2;-;-;5;6;53
"412035 Pranchita";2;6;8;19;4;-;-;-;-;-;-;-;39
"412040 Presidente Castelo Branco";-;3;6;2;-;-;-;-;-;-;1;-;12
"412050 Primeiro de Maio";29;24;60;67;34;4;4;13;7;12;13;15;282
"412060 Prudentópolis";2;2;6;4;-;-;-;-;-;-;-;-;14
"412065 Quarto Centenário";-;1;5;2;1;-;-;-;-;-;-;-;9
"412070 Quatiguá";3;-;-;-;-;1;-;-;-;-;-;1;5
"412080 Quatro Barras";2;-;-;6;1;-;1;-;-;-;-;-;10
"412085 Quatro Pontes";1;-;1;2;1;-;-;-;-;-;-;-;5
"412090 Quedas do Iguaçu";6;40;193;219;15;-;-;1;1;-;3;-;478
"412100 Querência do Norte";4;3;3;1;-;-;-;-;-;-;2;-;13
"412110 Quinta do Sol";-;2;1;-;1;-;-;-;-;-;-;-;4
"412120 Quitandinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"412125 Ramilândia";1;3;2;8;5;-;-;-;-;-;-;-;19
"412130 Rancho Alegre";252;94;8;-;1;-;-;-;-;-;-;-;355
"412135 Rancho Alegre D'Oeste";-;2;3;2;-;-;-;-;-;-;-;-;7
"412140 Realeza";13;19;55;48;9;1;-;-;-;-;-;1;146
"412150 Rebouças";-;-;1;-;-;-;-;-;-;-;-;-;1
"412160 Renascença";1;-;-;1;-;-;-;-;-;-;-;-;2
"412170 Reserva";-;-;2;1;-;-;-;-;-;-;-;-;3
"412180 Ribeirão Claro";1;-;2;4;-;-;-;-;-;-;-;-;7
"412190 Ribeirão do Pinhal";-;3;1;-;1;-;-;-;-;-;-;-;5
"412210 Rio Bom";-;-;1;-;-;-;-;-;-;-;-;-;1
"412215 Rio Bonito do Iguaçu";-;1;1;-;1;-;-;-;-;-;-;1;4
"412220 Rio Branco do Sul";2;-;-;2;-;-;-;-;-;-;-;-;4
"412230 Rio Negro";-;1;-;-;-;-;-;-;-;-;-;-;1
"412240 Rolândia";14;22;36;21;20;2;1;7;4;18;29;37;211
"412250 Roncador";1;1;3;5;-;-;-;-;-;-;-;-;10
"412260 Rondon";2;1;10;3;-;-;-;-;-;-;-;-;16
"412265 Rosário do Ivaí";17;4;-;-;-;-;-;-;-;-;-;-;21
"412270 Sabáudia";-;2;-;3;7;-;-;-;-;-;-;-;12
"412280 Salgado Filho";-;-;3;1;-;-;-;-;-;-;-;-;4
"412290 Salto do Itararé";2;1;-;-;-;-;-;-;-;-;-;-;3
"412300 Salto do Lontra";2;1;2;3;1;-;-;-;1;2;-;-;12
"412310 Santa Amélia";-;1;-;-;-;-;-;-;-;-;-;-;1
"412320 Santa Cecília do Pavão";2;34;95;153;54;1;-;-;-;-;-;-;339
"412330 Santa Cruz de Monte Castelo";-;6;3;2;-;-;-;-;-;1;-;-;12
"412340 Santa Fé";2;7;40;56;40;4;1;-;-;-;-;-;150
"412350 Santa Helena";59;184;179;63;6;-;1;1;1;4;2;-;500
"412360 Santa Inês";-;8;-;4;-;-;-;-;-;-;-;-;12
"412370 Santa Isabel do Ivaí";-;3;1;2;-;-;-;-;1;-;2;-;9
"412380 Santa Izabel do Oeste";2;15;32;40;5;-;-;-;-;-;-;-;94
"412382 Santa Lúcia";-;3;9;5;-;1;-;-;-;-;-;-;18
"412385 Santa Maria do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"412390 Santa Mariana";-;5;3;3;3;-;-;-;-;-;-;-;14
"412395 Santa Mônica";-;2;-;-;-;-;-;-;-;-;1;-;3
"412402 Santa Tereza do Oeste";9;12;18;7;1;-;-;-;1;2;-;1;51
"412405 Santa Terezinha de Itaipu";159;325;332;118;17;2;-;-;-;1;-;1;955
"412400 Santana do Itararé";-;-;1;-;-;-;-;-;-;-;-;-;1
"412410 Santo Antônio da Platina";7;18;19;10;3;2;1;1;1;-;-;-;62
"412420 Santo Antônio do Caiuá";-;1;7;2;-;-;-;-;-;-;-;-;10
"412430 Santo Antônio do Paraíso";12;5;1;-;-;-;-;-;-;-;-;-;18
"412440 Santo Antônio do Sudoeste";1;1;3;1;3;-;-;-;1;-;-;-;10
"412450 Santo Inácio";2;5;11;2;-;-;-;-;-;-;-;-;20
"412460 São Carlos do Ivaí";1;1;1;1;-;-;-;-;-;-;2;1;7
"412470 São Jerônimo da Serra";4;7;10;13;7;-;-;-;-;-;-;-;41
"412480 São João";2;1;2;1;1;-;-;-;-;-;-;2;9
"412490 São João do Caiuá";1;-;-;-;-;-;-;-;-;-;-;-;1
"412500 São João do Ivaí";-;1;2;1;1;-;-;-;-;-;-;-;5
"412520 São Jorge d'Oeste";1;7;8;7;3;-;-;-;-;-;-;-;26
"412530 São Jorge do Ivaí";2;10;14;4;3;-;-;-;-;-;-;1;34
"412535 São Jorge do Patrocínio";2;3;-;-;-;-;-;-;-;-;-;-;5
"412545 São José das Palmeiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"412550 São José dos Pinhais";17;35;22;6;1;1;1;-;-;-;3;2;88
"412555 São Manoel do Paraná";-;-;4;-;-;-;-;-;-;-;-;-;4
"412560 São Mateus do Sul";-;3;-;4;-;1;1;-;-;-;-;2;11
"412570 São Miguel do Iguaçu";31;159;186;177;38;1;-;1;-;1;1;-;595
"412575 São Pedro do Iguaçu";1;-;2;2;4;-;-;-;-;-;-;-;9
"412580 São Pedro do Ivaí";-;1;4;1;-;-;-;-;-;-;-;-;6
"412590 São Pedro do Paraná";-;-;-;1;-;-;-;-;-;-;-;-;1
"412600 São Sebastião da Amoreira";4;21;39;23;1;1;-;-;-;-;1;-;90
"412610 São Tomé";-;1;2;4;1;-;-;-;-;-;-;-;8
"412625 Sarandi";308;720;1024;274;16;2;-;2;1;4;4;3;2358
"412627 Saudade do Iguaçu";-;1;1;2;-;-;-;-;-;-;-;-;4
"412630 Sengés";-;1;-;-;-;-;-;-;-;-;-;-;1
"412635 Serranópolis do Iguaçu";6;23;6;13;3;-;-;-;-;-;-;-;51
"412640 Sertaneja";3;2;3;-;-;-;-;-;-;-;-;-;8
"412650 Sertanópolis";15;37;115;134;11;5;6;4;5;2;6;10;350
"412660 Siqueira Campos";2;1;-;2;1;3;-;-;-;-;-;-;9
"412665 Sulina";-;1;1;2;1;-;-;-;-;-;-;-;5
"412667 Tamarana";1;4;12;8;7;-;-;-;-;2;5;2;41
"412670 Tamboara";5;4;1;2;-;-;-;-;-;1;1;2;16
"412680 Tapejara";2;2;1;-;-;-;-;-;-;-;-;-;5
"412690 Tapira";15;10;4;2;1;1;-;-;-;-;-;1;34
"412710 Telêmaco Borba";7;6;7;8;3;4;-;1;-;1;-;-;37
"412720 Terra Boa";7;8;2;6;3;1;-;-;-;1;-;-;28
"412730 Terra Rica";5;13;9;4;-;-;-;-;-;1;-;-;32
"412740 Terra Roxa";8;18;25;27;8;-;-;-;2;3;2;2;95
"412750 Tibagi";-;-;-;1;1;-;-;-;-;-;-;1;3
"412770 Toledo";17;89;260;263;94;4;-;-;3;-;2;-;732
"412780 Tomazina";-;1;-;-;-;-;-;-;-;-;-;-;1
"412785 Três Barras do Paraná";14;19;17;9;-;1;-;1;1;1;-;3;66
"412790 Tuneiras do Oeste";-;32;10;1;-;-;-;-;-;-;-;-;43
"412795 Tupãssi";4;1;2;3;-;-;-;-;1;-;1;-;12
"412796 Turvo";-;1;-;1;-;-;-;-;-;-;-;-;2
"412800 Ubiratã";2;35;151;200;53;10;4;1;-;-;1;-;457
"412810 Umuarama";9;31;26;27;5;3;1;-;-;-;4;1;107
"412820 União da Vitória";-;4;1;2;-;-;-;-;-;-;-;-;7
"412830 Uniflor";-;1;2;-;-;-;-;-;-;-;-;-;3
"412840 Uraí";-;2;5;3;3;-;1;-;-;-;-;1;15
"412855 Vera Cruz do Oeste";-;6;12;12;5;1;-;1;-;2;-;-;39
"412860 Verê";-;1;2;2;-;-;-;-;-;-;-;-;5
"412865 Virmond";-;-;-;-;-;-;-;-;-;1;-;-;1
"412870 Vitorino";1;-;-;-;-;-;-;-;-;-;-;-;1
"412850 Wenceslau Braz";1;1;1;-;-;-;-;-;-;-;-;-;3
"412880 Xambrê";1;4;3;1;-;-;-;-;-;-;2;-;11
"420010 Abelardo Luz";-;2;1;1;-;-;-;-;-;-;-;1;5
"420030 Agronômica";-;-;1;-;-;-;-;-;-;-;-;-;1
"420050 Águas de Chapecó";-;-;1;-;-;-;-;-;-;-;-;-;1
"420055 Águas Frias";-;1;4;4;-;-;-;-;-;-;-;-;9
"420070 Alfredo Wagner";-;-;1;1;-;-;-;-;-;-;1;-;3
"420080 Anchieta";-;-;-;-;-;-;-;-;-;-;-;1;1
"420130 Araquari";-;-;-;1;-;-;-;-;1;-;-;-;2
"420140 Araranguá";-;1;3;-;-;1;-;-;-;-;1;1;7
"420165 Arvoredo";-;-;1;1;-;-;-;-;-;-;-;-;2
"420205 Balneário Barra do Sul";1;1;-;-;-;-;-;-;-;-;-;-;2
"420200 Balneário Camboriú";33;29;23;51;20;4;3;3;3;4;1;5;179
"421280 Balneário Piçarras";-;-;-;-;-;-;-;1;-;-;-;-;1
"420213 Bela Vista do Toldo";1;-;1;-;-;-;-;-;-;-;-;-;2
"420215 Belmonte";-;1;-;-;-;-;-;-;-;-;-;-;1
"420220 Benedito Novo";-;1;-;-;-;-;-;-;-;-;-;-;1
"420230 Biguaçu";2;1;2;2;1;-;-;-;-;-;-;1;9
"420240 Blumenau";8;10;6;4;2;1;-;-;1;2;-;-;34
"420253 Bom Jesus";3;4;35;30;2;1;-;-;-;-;-;-;75
"420257 Bom Jesus do Oeste";-;2;-;1;-;-;-;-;-;-;-;-;3
"420245 Bombinhas";12;5;2;3;1;-;-;-;-;-;1;1;25
"420270 Botuverá";-;-;-;-;-;1;-;-;-;-;-;-;1
"420280 Braço do Norte";-;1;-;-;-;-;-;-;-;-;-;-;1
"420290 Brusque";3;4;9;3;1;-;-;-;-;1;-;-;21
"420300 Caçador";1;-;-;-;-;-;-;-;-;-;-;-;1
"420310 Caibi";1;3;2;2;-;-;-;-;-;-;1;-;9
"420320 Camboriú";-;-;-;1;-;1;-;-;-;-;-;-;2
"420330 Campo Alegre";1;-;-;-;-;-;-;-;-;-;-;-;1
"420350 Campo Erê";-;-;1;-;-;-;-;-;-;-;-;-;1
"420360 Campos Novos";-;2;-;1;1;-;-;-;-;-;-;-;4
"420380 Canoinhas";2;1;-;1;-;-;-;-;-;-;-;1;5
"420390 Capinzal";1;-;-;-;1;-;-;-;-;-;-;-;2
"420395 Capivari de Baixo";-;1;-;-;-;-;-;-;1;-;-;-;2
"420410 Caxambu do Sul";-;1;-;-;1;-;-;-;-;-;-;-;2
"420420 Chapecó";7;91;286;356;109;1;-;-;-;-;2;1;853
"420430 Concórdia";1;3;2;4;-;-;-;-;-;-;-;-;10
"420435 Cordilheira Alta";-;-;1;-;1;-;-;-;-;-;-;-;2
"420440 Coronel Freitas";2;28;94;22;3;-;-;-;-;-;-;-;149
"420445 Coronel Martins";-;1;-;-;-;-;-;-;-;-;-;-;1
"420450 Corupá";-;-;-;-;-;1;-;-;-;-;-;-;1
"420460 Criciúma";3;10;-;4;-;-;-;-;-;-;-;1;18
"420470 Cunha Porã";-;5;1;2;-;-;-;-;-;-;-;-;8
"420490 Descanso";2;38;59;7;-;-;-;-;-;-;-;1;107
"420500 Dionísio Cerqueira";2;-;4;2;-;-;-;-;-;-;-;-;8
"420530 Faxinal dos Guedes";2;1;1;2;1;-;-;-;-;-;-;-;7
"420535 Flor do Sertão";-;-;-;-;-;1;-;-;-;-;-;-;1
"420540 Florianópolis";43;74;61;77;15;6;9;4;6;6;14;11;326
"420543 Formosa do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"420560 Galvão";-;1;-;1;-;-;-;-;-;-;-;-;2
"420570 Garopaba";-;-;-;-;1;-;-;-;-;-;-;-;1
"420580 Garuva";-;-;-;-;2;-;-;-;-;-;-;-;2
"420590 Gaspar";-;1;-;2;-;-;-;-;-;-;-;-;3
"420630 Guabiruba";-;-;1;1;-;-;-;-;-;-;-;-;2
"420640 Guaraciaba";-;-;1;5;2;1;-;1;-;-;-;-;10
"420650 Guaramirim";-;2;1;-;-;-;-;-;-;-;-;-;3
"420665 Guatambú";-;-;2;-;-;-;-;-;-;-;-;-;2
"420670 Herval d'Oeste";-;1;1;-;-;-;-;-;-;-;-;-;2
"420690 Ibirama";-;-;1;-;-;-;-;-;-;-;-;-;1
"420710 Ilhota";1;2;1;-;-;-;-;-;-;-;-;-;4
"420730 Imbituba";-;-;-;-;1;-;-;-;-;-;-;-;1
"420750 Indaial";-;2;-;-;-;-;-;-;-;-;-;-;2
"420760 Ipira";-;-;-;1;-;-;-;-;-;-;-;-;1
"420765 Iporã do Oeste";2;7;8;3;3;-;-;-;-;-;-;-;23
"420768 Ipuaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"420800 Itá";1;-;-;-;-;-;-;-;-;-;-;-;1
"420810 Itaiópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"420820 Itajaí";24;21;23;30;6;2;2;3;1;-;4;7;123
"420830 Itapema";1;-;3;-;1;-;-;-;-;-;-;-;5
"420845 Itapoá";1;2;1;3;-;-;-;-;-;-;-;-;7
"420850 Ituporanga";-;1;-;1;-;-;-;-;-;-;-;-;2
"420860 Jaborá";-;-;-;-;-;-;-;-;1;-;-;-;1
"420880 Jaguaruna";-;1;-;-;-;-;-;-;-;-;-;-;1
"420890 Jaraguá do Sul";7;3;2;1;-;-;-;-;-;-;-;-;13
"420895 Jardinópolis";-;1;-;-;-;-;-;-;-;-;1;-;2
"420900 Joaçaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"420910 Joinville";7;7;11;1;4;-;-;1;1;-;-;-;32
"420915 José Boiteux";1;-;-;-;-;-;-;-;-;-;-;-;1
"420930 Lages";-;2;-;-;-;-;-;-;-;-;-;-;2
"420940 Laguna";2;-;-;-;-;-;-;-;-;-;-;-;2
"420950 Laurentino";-;-;-;-;1;-;-;-;-;-;-;-;1
"421000 Luiz Alves";-;2;-;-;-;-;-;-;-;-;-;-;2
"421003 Luzerna";2;-;-;-;-;-;-;-;-;-;-;-;2
"421010 Mafra";-;-;2;-;-;-;-;-;-;-;-;-;2
"421050 Maravilha";-;2;4;3;2;-;-;-;-;-;-;-;11
"421090 Modelo";2;5;16;15;2;-;-;-;-;-;-;-;40
"421100 Mondaí";-;-;1;-;-;-;-;-;-;-;-;-;1
"421130 Navegantes";5;1;1;1;-;-;-;-;-;-;-;-;8
"421140 Nova Erechim";-;4;7;7;1;-;-;-;-;-;-;-;19
"421145 Nova Itaberaba";-;-;1;2;1;-;-;-;-;-;-;-;4
"421150 Nova Trento";1;-;1;-;-;-;-;-;-;-;-;-;2
"421185 Ouro Verde";-;-;-;2;-;-;-;-;-;-;-;-;2
"421190 Palhoça";-;1;-;-;-;-;-;-;-;-;-;-;1
"421200 Palma Sola";1;-;-;1;-;-;-;-;-;-;-;-;2
"421210 Palmitos";1;-;5;3;-;-;-;-;-;-;-;-;9
"421220 Papanduva";-;3;-;-;-;-;-;-;-;-;-;-;3
"421223 Paraíso";-;-;-;1;-;-;-;-;-;-;-;-;1
"421250 Penha";-;1;2;1;-;1;-;-;1;-;-;-;6
"421260 Peritiba";-;1;-;-;-;-;-;-;-;-;-;-;1
"421290 Pinhalzinho";90;765;1033;400;63;1;1;-;-;-;-;-;2353
"421320 Pomerode";1;2;-;-;-;-;-;-;-;-;-;-;3
"421350 Porto Belo";-;-;3;-;1;-;-;-;-;-;-;-;4
"421360 Porto União";-;1;2;2;1;-;-;-;-;-;-;-;6
"421370 Pouso Redondo";-;-;2;-;-;-;-;-;-;-;-;-;2
"421400 Presidente Getúlio";-;-;-;-;-;-;-;-;-;1;-;-;1
"421415 Princesa";-;2;2;2;1;-;-;-;-;-;-;-;7
"421420 Quilombo";-;-;2;-;1;-;-;-;-;-;-;-;3
"421480 Rio do Sul";2;1;-;-;-;-;-;-;-;-;-;-;3
"421500 Rio Negrinho";-;-;2;-;1;-;-;-;-;-;-;-;3
"421507 Riqueza";-;-;1;1;-;-;1;-;-;-;-;-;3
"421520 Romelândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"421530 Salete";-;1;-;-;-;-;-;-;-;-;-;-;1
"421535 Saltinho";-;1;-;1;-;-;-;-;-;-;-;-;2
"421540 Salto Veloso";-;-;1;-;-;-;-;-;-;-;-;-;1
"421550 Santa Cecília";-;-;1;-;-;-;-;-;-;-;-;-;1
"421555 Santa Helena";-;-;-;-;-;-;-;-;-;-;1;-;1
"421565 Santa Rosa do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"421567 Santa Terezinha";-;-;-;1;-;-;-;-;-;-;-;-;1
"421568 Santa Terezinha do Progresso";-;-;1;-;-;-;-;-;-;-;-;-;1
"421580 São Bento do Sul";1;2;-;-;-;-;-;-;-;-;-;-;3
"421600 São Carlos";-;-;1;-;-;-;-;-;-;-;-;-;1
"421605 São Cristovão do Sul";1;-;1;-;-;-;-;-;-;-;-;-;2
"421610 São Domingos";-;1;-;-;-;-;-;-;-;-;-;-;1
"421620 São Francisco do Sul";-;1;2;-;-;-;-;-;-;-;-;-;3
"421630 São João Batista";-;1;-;-;-;-;-;-;-;-;-;-;1
"421625 São João do Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"421650 São Joaquim";-;1;-;-;-;-;-;-;-;-;-;-;1
"421660 São José";4;4;5;6;-;-;1;-;-;1;1;-;22
"421670 São José do Cedro";-;4;1;11;-;-;-;-;-;-;-;-;16
"421690 São Lourenço do Oeste";1;2;1;-;1;-;-;-;-;-;1;-;6
"421700 São Ludgero";-;1;-;1;-;-;-;-;-;-;1;-;3
"421720 São Miguel do Oeste";5;13;14;18;2;1;1;2;-;-;-;2;58
"421730 Saudades";2;9;39;10;4;-;-;-;-;-;-;-;64
"421740 Schroeder";-;4;-;-;1;-;-;-;-;-;-;-;5
"421750 Seara";2;-;1;1;-;-;-;1;-;-;-;-;5
"421755 Serra Alta";-;22;108;23;-;-;-;-;-;-;-;-;153
"421775 Sul Brasil";-;1;2;2;-;-;-;-;-;-;-;-;5
"421790 Tangará";-;-;1;-;-;-;-;-;-;-;-;-;1
"421800 Tijucas";-;-;3;-;-;-;-;-;-;-;-;-;3
"421830 Três Barras";-;-;-;1;-;-;-;-;-;-;-;-;1
"421860 Trombudo Central";-;-;-;-;-;1;-;-;-;-;-;-;1
"421870 Tubarão";2;3;6;6;-;-;2;2;-;-;-;1;22
"421875 Tunápolis";-;1;1;-;-;-;-;-;-;-;-;-;2
"421880 Turvo";-;-;-;1;-;-;-;-;-;-;-;-;1
"421885 União do Oeste";1;1;2;4;5;-;-;-;-;-;-;-;13
"421900 Urussanga";-;-;1;1;-;-;-;-;-;2;-;-;4
"421910 Vargeão";-;2;-;-;-;-;-;-;-;-;-;-;2
"421930 Videira";2;1;-;1;-;-;-;-;-;1;-;-;5
"421950 Xanxerê";5;8;9;29;5;2;1;1;-;1;-;-;61
"421970 Xaxim";2;-;3;-;-;-;-;1;-;1;-;-;7
"430020 Ajuricaba";-;1;-;4;-;-;-;-;-;-;-;-;5
"430040 Alegrete";1;-;-;-;-;-;-;-;-;-;-;-;1
"430050 Alpestre";3;-;63;45;5;-;-;-;-;-;-;-;116
"430060 Alvorada";1;-;-;13;8;1;1;-;-;-;-;1;25
"430080 Antônio Prado";-;1;-;-;-;-;-;2;-;-;-;-;3
"430100 Arroio do Meio";-;-;-;2;-;-;-;-;-;-;-;-;2
"430140 Arvorezinha";-;1;-;-;-;-;-;-;-;-;-;-;1
"430150 Augusto Pestana";-;1;17;4;2;-;-;1;-;-;-;-;25
"430160 Bagé";-;1;-;-;2;-;-;-;-;-;-;-;3
"430163 Balneário Pinhal";-;1;-;-;-;-;-;-;-;-;-;-;1
"430210 Bento Gonçalves";3;2;1;-;-;-;-;1;1;-;-;-;8
"430215 Boa Vista das Missões";-;-;17;9;-;-;-;-;-;-;-;-;26
"430225 Boa Vista do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"430230 Bom Jesus";1;-;-;-;-;-;-;-;-;-;-;-;1
"430235 Bom Princípio";-;-;3;-;-;-;-;-;-;-;-;-;3
"430250 Bossoroca";-;-;1;-;-;-;-;-;-;-;-;-;1
"430260 Braga";-;1;-;-;-;-;-;-;-;-;-;-;1
"430270 Butiá";-;-;1;-;-;-;-;-;-;-;-;-;1
"430300 Cachoeira do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"430310 Cachoeirinha";-;-;1;1;-;-;-;-;-;-;-;-;2
"430320 Cacique Doble";1;-;-;1;-;-;-;-;-;-;-;-;2
"430330 Caibaté";-;-;1;-;-;-;-;-;-;-;-;-;1
"430350 Camaquã";-;1;-;1;-;-;-;-;-;-;-;-;2
"430370 Campina das Missões";-;-;-;-;2;-;-;-;-;-;-;-;2
"430380 Campinas do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"430390 Campo Bom";-;-;-;-;1;-;-;-;-;-;-;-;1
"430410 Campos Borges";-;2;-;-;-;-;-;-;-;-;-;-;2
"430430 Cândido Godói";-;-;-;-;1;-;-;-;-;-;-;-;1
"430460 Canoas";7;5;35;58;24;-;-;-;-;1;-;1;131
"430463 Capão da Canoa";-;3;2;-;-;-;-;-;-;-;-;-;5
"430470 Carazinho";-;-;1;3;1;-;-;-;-;-;-;-;5
"430480 Carlos Barbosa";-;-;1;-;-;-;-;-;-;-;-;-;1
"430490 Casca";-;-;-;-;-;-;-;-;-;-;1;-;1
"430500 Catuípe";1;-;-;6;-;2;-;-;-;-;-;1;10
"430510 Caxias do Sul";2;6;8;5;2;-;-;-;-;1;-;1;25
"430520 Cerro Largo";-;1;1;-;-;-;-;-;-;-;-;-;2
"430530 Chapada";4;4;96;76;14;-;-;-;-;-;-;1;195
"430535 Charqueadas";-;-;-;1;-;-;-;-;-;-;-;1;2
"430545 Cidreira";-;-;-;1;-;-;-;-;-;-;-;-;1
"430570 Condor";-;-;4;15;3;-;2;-;-;-;-;2;26
"430580 Constantina";2;1;3;2;1;-;-;-;-;-;-;-;9
"430590 Coronel Bicaco";-;-;1;-;-;-;-;-;-;-;-;-;1
"430595 Cotiporã";-;-;1;-;-;-;-;-;-;-;-;-;1
"430600 Crissiumal";-;1;-;1;-;-;-;1;-;-;-;-;3
"430610 Cruz Alta";1;2;2;1;-;-;-;-;-;-;-;1;7
"430613 Cruzaltense";1;-;-;-;-;-;-;-;-;-;-;-;1
"430632 Derrubadas";1;-;-;-;2;1;-;-;-;-;-;-;4
"430635 Dezesseis de Novembro";-;2;-;-;-;-;-;-;-;-;-;-;2
"430640 Dois Irmãos";4;2;2;2;-;-;-;-;-;-;-;-;10
"430660 Dom Pedrito";1;-;-;-;-;-;-;-;-;-;-;-;1
"430675 Doutor Ricardo";1;-;-;-;-;-;-;-;-;-;-;-;1
"430676 Eldorado do Sul";-;-;1;1;-;-;-;-;-;-;-;-;2
"430692 Engenho Velho";1;-;-;-;-;-;-;-;-;-;-;-;1
"430693 Entre-Ijuís";1;1;1;-;-;-;-;-;-;-;-;-;3
"430697 Erebango";-;-;-;1;-;-;-;-;-;-;-;-;1
"430700 Erechim";-;2;2;4;-;-;-;-;-;-;1;-;9
"430750 Espumoso";1;1;-;-;2;-;-;-;-;-;-;-;4
"430760 Estância Velha";1;-;-;-;-;-;-;-;-;-;-;-;1
"430770 Esteio";3;2;-;1;-;-;-;-;-;-;-;-;6
"430790 Farroupilha";-;-;-;1;-;-;-;-;-;-;-;-;1
"430800 Faxinal do Soturno";-;-;1;-;-;-;-;-;-;-;-;-;1
"430820 Flores da Cunha";-;-;-;-;-;-;-;1;-;1;-;-;2
"430850 Frederico Westphalen";1;29;264;121;32;6;-;-;1;-;-;4;458
"430860 Garibaldi";-;1;1;1;-;-;-;-;-;-;-;-;3
"430880 General Câmara";1;-;-;-;-;1;-;-;-;-;-;-;2
"430890 Getúlio Vargas";-;-;1;2;-;-;-;-;-;-;-;-;3
"430900 Giruá";-;1;-;-;-;-;-;-;-;-;-;-;1
"430915 Gramado Xavier";-;-;-;-;-;-;1;-;-;-;-;-;1
"430920 Gravataí";-;-;8;9;2;-;-;-;-;-;-;-;19
"430930 Guaíba";1;-;1;-;1;-;-;-;-;-;-;-;3
"430940 Guaporé";-;-;1;-;-;-;-;-;-;-;-;-;1
"430950 Guarani das Missões";1;2;5;2;1;-;-;-;-;-;-;-;11
"430960 Horizontina";-;1;7;2;-;-;-;-;-;-;1;-;11
"431000 Ibirubá";1;-;-;-;-;-;-;-;-;-;-;-;1
"431020 Ijuí";7;34;156;116;41;-;-;1;1;3;-;-;359
"431046 Ipiranga do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"431055 Itacurubi";-;-;2;-;-;-;-;-;-;-;-;-;2
"431060 Itaqui";-;1;-;-;-;-;-;-;-;-;-;-;1
"431080 Ivoti";-;-;1;-;-;-;-;-;-;-;-;-;1
"431100 Jaguarão";-;-;2;-;-;-;-;-;-;-;-;-;2
"431110 Jaguari";-;-;-;-;-;-;-;-;-;-;1;-;1
"431120 Júlio de Castilhos";-;-;1;-;-;-;-;-;-;-;-;-;1
